team,scorer,assist1,assist2
ANA,C.PERRY,T.BERTUZZI,R.GETZLAF
ANA,D.WEIGHT,B.RYAN,K.HUSKINS
ANA,C.PRONGER,S.PAHLSSON,
ANA,C.PERRY,R.GETZLAF,C.PRONGER
ANA,C.KUNITZ,S.NIEDERMAYER,
ANA,T.BERTUZZI,K.HUSKINS,
ANA,S.ODONNELL,,
ANA,C.PRONGER,R.CARTER,T.MARCHANT
ANA,M.SCHNEIDER,C.KUNITZ,S.PAHLSSON
ANA,C.PERRY,C.KUNITZ,S.ODONNELL
ANA,B.RYAN,T.MARCHANT,S.NIEDERMAYER
ANA,B.RYAN,D.WEIGHT,T.BERTUZZI
ANA,B.MAY,M.SCHNEIDER,S.HNIDY
ANA,T.BERTUZZI,R.GETZLAF,C.PERRY
ANA,C.PRONGER,C.PERRY,C.KUNITZ
ANA,T.BERTUZZI,M.SCHNEIDER,C.PRONGER
ANA,C.PERRY,R.GETZLAF,
ANA,C.PERRY,C.PRONGER,M.SCHNEIDER
ANA,S.PAHLSSON,,
ANA,C.PRONGER,R.GETZLAF,M.SCHNEIDER
ANA,S.HNIDY,,
ANA,R.GETZLAF,C.KUNITZ,
ANA,C.PERRY,R.GETZLAF,C.PRONGER
ANA,C.KUNITZ,C.PERRY,R.GETZLAF
ANA,M.SCHNEIDER,G.PARROS,B.MAY
ANA,R.GETZLAF,F.BEAUCHEMIN,
ANA,C.KUNITZ,,
ANA,A.MCDONALD,K.HUSKINS,J.DIPENTA
ANA,M.SCHNEIDER,C.PRONGER,R.GETZLAF
ANA,T.BERTUZZI,A.MCDONALD,
ANA,C.PERRY,F.BEAUCHEMIN,M.SCHNEIDER
ANA,R.GETZLAF,C.KUNITZ,
ANA,T.MARCHANT,T.BERTUZZI,A.MCDONALD
ANA,C.KUNITZ,R.GETZLAF,C.PRONGER
ANA,C.PERRY,R.GETZLAF,C.PRONGER
ANA,R.NIEDERMAYER,S.ODONNELL,
ANA,R.GETZLAF,F.BEAUCHEMIN,M.SCHNEIDER
ANA,R.GETZLAF,T.BERTUZZI,F.BEAUCHEMIN
ANA,C.KUNITZ,T.BERTUZZI,A.MCDONALD
ANA,R.GETZLAF,,
ANA,C.PRONGER,A.MCDONALD,T.BERTUZZI
ANA,C.PRONGER,S.ODONNELL,T.MOEN
ANA,C.PERRY,R.GETZLAF,C.PRONGER
ANA,C.KUNITZ,F.BEAUCHEMIN,R.GETZLAF
ANA,C.PERRY,C.KUNITZ,R.GETZLAF
ANA,C.PERRY,C.KUNITZ,
ANA,R.GETZLAF,C.KUNITZ,C.PERRY
ANA,B.MAY,A.MCDONALD,
ANA,S.PAHLSSON,R.NIEDERMAYER,T.MOEN
ANA,R.NIEDERMAYER,C.PRONGER,
ANA,R.GETZLAF,C.PRONGER,M.SCHNEIDER
ANA,T.MARCHANT,A.MILLER,A.MCDONALD
ANA,K.HUSKINS,F.BEAUCHEMIN,R.GETZLAF
ANA,R.GETZLAF,C.PERRY,M.SCHNEIDER
ANA,A.MCDONALD,T.MARCHANT,K.HUSKINS
ANA,C.KUNITZ,R.GETZLAF,C.PRONGER
ANA,T.MARCHANT,M.SCHNEIDER,C.PRONGER
ANA,M.SCHNEIDER,C.PRONGER,R.GETZLAF
ANA,A.MILLER,M.SCHNEIDER,A.MCDONALD
ANA,C.PERRY,C.KUNITZ,
ANA,M.SCHNEIDER,R.GETZLAF,C.PRONGER
ANA,C.PERRY,C.PRONGER,R.GETZLAF
ANA,B.MAY,M.SCHNEIDER,C.PERRY
ANA,R.GETZLAF,M.SCHNEIDER,C.PRONGER
ANA,C.PERRY,,
ANA,R.NIEDERMAYER,S.PAHLSSON,
ANA,C.KUNITZ,C.PERRY,
ANA,C.PERRY,A.MCDONALD,
ANA,A.MCDONALD,K.HUSKINS,C.KUNITZ
ANA,M.MOWERS,C.PERRY,A.MILLER
ANA,C.PRONGER,R.GETZLAF,S.PAHLSSON
ANA,C.PERRY,C.KUNITZ,R.GETZLAF
ANA,P.WIRTANEN,G.PARROS,K.HUSKINS
ANA,A.MILLER,A.MCDONALD,J.DIPENTA
ANA,K.HUSKINS,C.KUNITZ,R.GETZLAF
ANA,C.KUNITZ,C.PRONGER,R.GETZLAF
ANA,A.MCDONALD,J.DIPENTA,R.GETZLAF
ANA,S.PAHLSSON,R.NIEDERMAYER,C.PRONGER
ANA,C.PERRY,C.PRONGER,F.BEAUCHEMIN
ANA,S.ODONNELL,,
ANA,R.GETZLAF,K.HUSKINS,
ANA,F.BEAUCHEMIN,S.HNIDY,R.GETZLAF
ANA,C.KUNITZ,F.BEAUCHEMIN,C.PRONGER
ANA,R.GETZLAF,F.BEAUCHEMIN,
ANA,C.KUNITZ,F.BEAUCHEMIN,
ANA,C.PERRY,R.GETZLAF,C.KUNITZ
ANA,T.BERTUZZI,C.PERRY,A.MCDONALD
ANA,R.GETZLAF,T.BERTUZZI,
ANA,C.PERRY,A.MCDONALD,C.PRONGER
