team,scorer,assist1,assist2
VAN,R.RYPIEN,M.PETTINGER,S.BERNIER
VAN,K.BIEKSA,D.SEDIN,H.SEDIN
VAN,D.SEDIN,H.SEDIN,K.BIEKSA
CGY,N.HAGMAN,M.STAJAN,A.KOTALIK
CGY,N.HAGMAN,R.REGEHR,M.STAJAN
VAN,R.KESLER,M.RAYMOND,J.HANSEN
VAN,D.SEDIN,H.SEDIN,
VAN,D.SEDIN,H.SEDIN,C.EHRHOFF
CGY,R.BOURQUE,M.GIORDANO,
VAN,K.BIEKSA,A.EDLER,A.BURROWS
MIN,M.KOIVU,B.BURNS,C.BARKER
MIN,M.KOIVU,A.BRUNETTE,G.ZANON
DAL,B.MORROW,L.ERIKSSON,
DAL,S.OTT,T.PETERSEN,
MIN,C.WELLMAN,K.BRODZIAK,C.CLUTTERBUCK
DAL,S.OTT,P.LARSEN,T.DALEY
NSH,J.ARNOTT,S.WEBER,
STL,D.BACKES,B.BOYES,P.KARIYA
ATL,B.LITTLE,C.MACARTHUR,V.KOZLOV
N.J,D.ZUBRUS,P.MARTIN,Z.PARISE
N.J,Z.PARISE,C.WHITE,T.ZAJAC
N.J,D.MCAMMOND,R.PELLEY,M.MOTTAU
N.J,P.ELIAS,I.KOVALCHUK,A.GREENE
N.J,B.ROLSTON,I.KOVALCHUK,T.ZAJAC
N.J,I.KOVALCHUK,A.GREENE,T.ZAJAC
NYI,M.MOULSON,J.TAVARES,K.OKPOSO
N.J,P.ELIAS,P.MARTIN,Z.PARISE
BUF,T.VANEK,A.MAIR,M.ELLIS
BUF,T.VANEK,D.ROY,A.SEKERA
OTT,C.NEIL,P.REGIN,C.PHILLIPS
BUF,T.VANEK,,
BUF,T.VANEK,D.ROY,T.ENNIS
BUF,D.ROY,N.GERBE,T.MYERS
OTT,S.DONOVAN,Z.SMITH,C.PHILLIPS
MTL,A.MARKOV,B.POULIOT,
TOR,C.HANSON,M.GRABOVSKI,V.STALBERG
MTL,B.GIONTA,S.GOMEZ,A.MARKOV
TOR,V.STALBERG,T.BOZAK,F.BEAUCHEMIN
MTL,M.BERGERON,A.MARKOV,S.GOMEZ
TOR,C.HANSON,J.MITCHELL,C.GUNNARSSON
TOR,D.PHANEUF,C.HANSON,J.MITCHELL
EDM,M.COMRIE,T.GILBERT,R.WHITNEY
EDM,M.COMRIE,R.WHITNEY,T.GILBERT
EDM,T.GILBERT,F.PISANI,R.POTULNY
L.A,D.BROWN,R.SMYTH,A.KOPITAR
L.A,J.STOLL,D.BROWN,J.JOHNSON
L.A,M.HANDZUS,R.SCUDERI,
BOS,D.PAILLE,Z.CHARA,J.BOYCHUK
BOS,B.WHEELER,D.KREJCI,
BOS,S.BEGIN,D.WIDEMAN,D.PAILLE
CAR,E.COLE,P.DWYER,C.LAROSE
CAR,P.DWYER,J.SAMSON,B.RODNEY
BOS,M.LUCIC,,
CHI,C.FRASER,T.KOPECKY,B.SEABROOK
CHI,J.TOEWS,P.KANE,D.BYFUGLIEN
CHI,P.SHARP,J.TOEWS,B.SOPEL
COL,R.STOA,P.STASTNY,R.SALEI
COL,D.TUCKER,B.YIP,R.WILSON
CHI,C.FRASER,T.KOPECKY,B.EAGER
CHI,K.VERSTEEG,A.LADD,
ANA,M.BELESKEY,,
STL,L.ELLER,J.JUNLAND,C.COLAIACOVO
STL,E.BREWER,D.PERRON,A.MCDONALD
ANA,B.RYAN,,
ANA,M.BELESKEY,C.PERRY,B.RYAN
STL,C.COLAIACOVO,K.TKACHUK,A.MCDONALD
STL,J.MCCLEMENT,C.COLAIACOVO,M.WEAVER
STL,A.MCDONALD,K.TKACHUK,D.PERRON
STL,D.BACKES,D.PERRON,J.JUNLAND
WSH,N.BACKSTROM,A.OVECHKIN,M.GREEN
ATL,E.ARTYUKHIN,A.KULDA,J.SLATER
ATL,C.MACARTHUR,,
WSH,A.OVECHKIN,A.SEMIN,
WSH,A.OVECHKIN,A.SEMIN,N.BACKSTROM
WSH,J.CHIMERA,E.BELANGER,J.SCHULTZ
WSH,N.BACKSTROM,A.SEMIN,J.CORVO
PHI,M.RICHARDS,,
NYR,C.DRURY,E.CHRISTENSEN,D.GIRARDI
NYR,J.SHELLEY,B.PRUST,A.ANISIMOV
NYR,B.DUBINSKY,M.GABORIK,E.CHRISTENSEN
PHI,D.BRIERE,S.GAGNE,D.CARCILLO
PHI,M.RICHARDS,C.PRONGER,
NYR,M.GABORIK,,
S.J,J.PAVELSKI,R.CLOWE,D.SETOGUCHI
S.J,L.COUTURE,M.VLASIC,T.MITCHELL
S.J,J.THORNTON,D.HEATLEY,P.MARLEAU
S.J,M.MALHOTRA,T.MITCHELL,D.MURRAY
VAN,P.DEMITRA,H.SEDIN,D.SEDIN
VAN,A.ALBERTS,M.RAYMOND,
L.A,D.DOUGHTY,A.KOPITAR,J.WILLIAMS
L.A,J.JOHNSON,R.SMYTH,
PHX,M.LOMBARDI,W.WOLSKI,
PHX,T.PYATT,Z.MICHALEK,V.FIDDLER
MIN,C.KOBASEW,C.WELLMAN,B.BURNS
CGY,I.WHITE,N.DAWES,D.MOSS
ANA,B.RYAN,R.CARTER,
DAL,J.BENN,J.LEHTINEN,M.MODANO
ANA,B.RYAN,C.PERRY,J.WISNIEWSKI
DAL,M.MODANO,T.DALEY,J.BENN
N.J,P.ELIAS,D.ZUBRUS,Z.PARISE
FLA,M.FROLIK,N.HORTON,K.BALLARD
FLA,R.DVORAK,R.OLESZ,S.MATTHIAS
FLA,N.HORTON,J.GARRISON,M.FROLIK
N.J,D.CLARKSON,M.MOTTAU,P.MARTIN
T.B,M.ST LOUIS,S.STAMKOS,M.LUNDIN
T.B,T.PURCELL,M.LUNDIN,R.MALONE
T.B,S.STAMKOS,M.ST LOUIS,K.FOSTER
OTT,N.FOLIGNO,J.RUUTU,M.CULLEN
OTT,J.SPEZZA,D.ALFREDSSON,E.KARLSSON
OTT,M.FISHER,D.ALFREDSSON,J.SPEZZA
PIT,B.ORPIK,T.KENNEDY,M.COOKE
PIT,A.GOLIGOSKI,S.CROSBY,S.GONCHAR
NYI,M.MOULSON,M.STREIT,J.TAVARES
PIT,E.MALKIN,,
NYI,K.OKPOSO,J.TAMBELLINI,F.MEYER
PIT,S.CROSBY,P.DUPUIS,B.GUERIN
NYI,J.BAILEY,M.STREIT,A.MACDONALD
PIT,B.GUERIN,S.CROSBY,S.GONCHAR
PIT,T.KENNEDY,J.STAAL,M.EATON
PIT,B.GUERIN,P.DUPUIS,S.CROSBY
CAR,E.STAAL,J.JOKINEN,C.LAROSE
CAR,C.LAROSE,E.STAAL,T.KOSTOPOULOS
MTL,B.GIONTA,D.MOORE,A.MARKOV
CAR,E.STAAL,J.MCBAIN,B.RODNEY
MTL,M.BERGERON,S.GOMEZ,B.GIONTA
CAR,C.LAROSE,E.STAAL,J.MCBAIN
CAR,E.STAAL,C.LAROSE,
BUF,D.ROY,N.GERBE,D.STAFFORD
BOS,M.SATAN,D.KREJCI,
BOS,D.WIDEMAN,V.SOBOTKA,B.WHEELER
BOS,M.RECCHI,Z.CHARA,M.LUCIC
COL,M.DUCHENE,J.LILES,R.WILSON
COL,R.OREILLY,C.MCLEOD,R.SALEI
COL,M.SVATOS,D.TUCKER,K.QUINCEY
EDM,S.HORCOFF,T.GILBERT,E.MOREAU
EDM,D.PENNER,T.GILBERT,
EDM,M.COMRIE,P.OSULLIVAN,A.JOHNSON
EDM,A.COGLIANO,D.PENNER,
COL,M.HENDRICKS,C.MCLEOD,J.LILES
EDM,R.WHITNEY,D.PENNER,A.COGLIANO
STL,D.PERRON,A.MCDONALD,T.OSHIE
CHI,D.KEITH,K.VERSTEEG,D.BYFUGLIEN
CHI,B.EAGER,P.KANE,D.BYFUGLIEN
CHI,B.BICKELL,A.LADD,J.HENDRY
CHI,K.VERSTEEG,P.SHARP,
CHI,A.LADD,K.VERSTEEG,D.KEITH
CHI,J.HENDRY,B.SOPEL,K.VERSTEEG
STL,R.POLAK,D.BACKES,
STL,B.WINCHESTER,E.JOHNSON,D.BACKES
STL,T.OSHIE,P.KARIYA,A.MCDONALD
STL,B.BOYES,,
DET,N.KRONWALL,T.BERTUZZI,B.STUART
CBJ,R.UMBERGER,,
CBJ,S.PAHLSSON,M.BLUNDEN,T.KANA
DET,T.HOLMSTROM,H.ZETTERBERG,N.KRONWALL
DET,T.HOLMSTROM,N.LIDSTROM,J.FRANZEN
DET,D.CLEARY,D.HELM,
CBJ,M.BLUNDEN,T.KANA,S.PAHLSSON
NSH,S.WEBER,R.SUTER,J.ARNOTT
PHX,L.KORPIKOSKI,D.WINNIK,
PHX,W.WOLSKI,K.YANDLE,
NSH,S.SULLIVAN,C.FRANSON,J.DUMONT
PHX,T.PYATT,L.STEMPNIAK,S.LEPISTO
PHX,S.DOAN,W.WOLSKI,K.YANDLE
PHX,P.NOKELAINEN,V.FIDDLER,L.KORPIKOSKI
NYR,E.CHRISTENSEN,B.DUBINSKY,
NYR,V.PROSPAL,O.JOKINEN,M.ROZSIVAL
NYR,E.CHRISTENSEN,M.GABORIK,B.DUBINSKY
TOR,D.PHANEUF,J.MITCHELL,C.GUNNARSSON
NYR,O.JOKINEN,V.PROSPAL,P.PARENTEAU
NYR,A.VOROS,B.PRUST,A.ANISIMOV
S.J,R.BLAKE,R.CLOWE,J.DEMERS
S.J,J.MCGINN,L.COUTURE,M.VLASIC
CGY,R.BOURQUE,J.BOUWMEESTER,M.STAJAN
CHI,M.HOSSA,J.TOEWS,P.SHARP
CHI,C.FRASER,B.SEABROOK,A.BURISH
CHI,J.TOEWS,M.HOSSA,
DAL,S.OTT,S.ROBIDAS,M.RIBEIRO
CHI,C.FRASER,T.KOPECKY,A.LADD
CHI,P.KANE,A.BURISH,D.BOLLAND
DAL,J.NEAL,B.RICHARDS,L.ERIKSSON
T.B,S.STAMKOS,,
CAR,D.BOWMAN,Z.BOYCHUK,B.SUTTER
CAR,R.BRINDAMOUR,S.SAMSONOV,J.MCBAIN
CAR,J.JOKINEN,E.STAAL,C.LAROSE
CAR,R.BRINDAMOUR,B.RODNEY,T.KOSTOPOULOS
CAR,D.BOWMAN,,
T.B,B.BOCHENSKI,N.THOMPSON,A.MESZAROS
CAR,E.STAAL,E.COLE,B.CARSON
CAR,E.STAAL,C.LAROSE,
T.B,T.PURCELL,V.LECAVALIER,R.MALONE
T.B,A.MESZAROS,,
T.B,B.BOCHENSKI,K.FOSTER,
CAR,C.LAROSE,E.STAAL,J.JOKINEN
WSH,A.SEMIN,J.SCHULTZ,
WSH,M.KNUBLE,N.BACKSTROM,
PIT,S.CROSBY,B.GUERIN,S.GONCHAR
WSH,T.FLEISCHMANN,A.SEMIN,J.SCHULTZ
PIT,J.LEOPOLD,S.CROSBY,A.GOLIGOSKI
WSH,M.BRADLEY,Q.LAING,D.STECKEL
PIT,J.LEOPOLD,P.DUPUIS,S.CROSBY
WSH,A.OVECHKIN,N.BACKSTROM,
WSH,A.OVECHKIN,N.BACKSTROM,
ANA,J.BLAKE,B.RYAN,S.NIEDERMAYER
ANA,T.SELANNE,J.BLAKE,L.VISNOVSKY
ANA,B.RYAN,,
L.A,D.BROWN,D.DOUGHTY,
ANA,T.SELANNE,L.VISNOVSKY,S.KOIVU
L.A,A.FROLOV,D.BROWN,R.JONES
L.A,J.WILLIAMS,A.KOPITAR,R.SMYTH
L.A,M.HANDZUS,J.WILLIAMS,F.MODIN
COL,D.TUCKER,,
VAN,D.SEDIN,S.SALO,A.BURROWS
COL,T.GALIARDI,C.STEWART,P.STASTNY
VAN,M.RAYMOND,A.EDLER,S.SALO
COL,P.STASTNY,C.STEWART,
VAN,D.SEDIN,H.SEDIN,A.EDLER
OTT,M.FISHER,J.SPEZZA,D.ALFREDSSON
OTT,E.KARLSSON,C.NEIL,J.WINCHESTER
FLA,S.MATTHIAS,N.HORTON,
OTT,C.NEIL,,
OTT,M.FISHER,A.KOVALEV,N.FOLIGNO
OTT,J.RUUTU,C.NEIL,
FLA,K.KREPS,N.TARNASKY,B.MCCABE
N.J,D.MCAMMOND,D.ZUBRUS,P.LETOURNEAU-LEBLOND
N.J,Z.PARISE,P.MARTIN,B.SALVADOR
N.J,T.ZAJAC,D.ZUBRUS,M.SKOULA
NYI,B.COMEAU,S.BERGENHEIM,
MTL,T.PLEKANEC,A.KOSTITSYN,
MTL,B.GIONTA,J.GORGES,
NYI,S.BERGENHEIM,D.REESE,
MTL,M.LAPIERRE,M.DARCHE,M.BERGERON
NYI,F.NIELSEN,R.PARK,S.BERGENHEIM
PHI,C.GIROUX,D.BRIERE,K.TIMONEN
PHI,M.RICHARDS,C.GIROUX,M.CARLE
NYR,B.PRUST,A.ERIKSSON,A.ANISIMOV
BUF,D.ROY,T.ENNIS,J.POMINVILLE
BUF,D.STAFFORD,T.MYERS,P.GAUSTAD
NYR,P.PARENTEAU,D.GIRARDI,B.DUBINSKY
BUF,J.HECHT,J.POMINVILLE,T.ENNIS
BUF,T.LYDMAN,D.STAFFORD,S.MONTADOR
BUF,T.ENNIS,S.MONTADOR,
EDM,D.PENNER,T.CHORNEY,R.POTULNY
EDM,E.MOREAU,T.GILBERT,S.HORCOFF
MIN,A.BRUNETTE,M.KOIVU,N.PROSSER
EDM,E.MOREAU,S.HORCOFF,
EDM,D.PENNER,R.POTULNY,T.GILBERT
CBJ,D.BRASSARD,J.VORACEK,D.DORSETT
STL,A.MCDONALD,D.PERRON,C.COLAIACOVO
STL,E.JOHNSON,A.MCDONALD,D.PERRON
WSH,N.BACKSTROM,A.OVECHKIN,M.KNUBLE
BOS,D.WIDEMAN,Z.CHARA,P.BERGERON
BOS,P.BERGERON,M.LUCIC,M.RECCHI
WSH,M.KNUBLE,A.OVECHKIN,N.BACKSTROM
WSH,B.LAICH,A.SEMIN,N.BACKSTROM
VAN,R.KESLER,A.BURROWS,S.SALO
VAN,K.WELLWOOD,K.BIEKSA,P.DEMITRA
MIN,A.BRUNETTE,A.MIETTINEN,N.SCHULTZ
VAN,A.EDLER,,
MIN,C.ALMOND,C.WELLMAN,N.SCHULTZ
MIN,A.MIETTINEN,A.BRUNETTE,M.HAVLAT
VAN,S.SALO,H.SEDIN,D.SEDIN
S.J,D.MURRAY,D.BOYLE,J.THORNTON
S.J,J.MCGINN,J.ORTMEYER,T.MITCHELL
COL,K.QUINCEY,R.OREILLY,
COL,P.MUELLER,A.FOOTE,K.CUMISKEY
COL,P.MUELLER,M.DUCHENE,S.HANNAN
COL,P.STASTNY,M.HEJDUK,P.MUELLER
S.J,P.MARLEAU,D.HEATLEY,J.THORNTON
S.J,J.PAVELSKI,D.HEATLEY,R.CLOWE
COL,J.LILES,R.WILSON,M.HEJDUK
CHI,T.KOPECKY,N.HJALMARSSON,B.EAGER
CHI,T.BROUWER,B.SEABROOK,P.KANE
CHI,P.KANE,B.SEABROOK,A.NIEMI
CGY,I.WHITE,M.BACKLUND,
CHI,D.BYFUGLIEN,M.HOSSA,J.TOEWS
PHI,D.CARCILLO,I.LAPERRIERE,
PHI,K.TIMONEN,I.LAPERRIERE,B.BOUCHER
DET,D.CLEARY,N.KRONWALL,P.EAVES
DET,D.HELM,B.RAFALSKI,D.CLEARY
PHI,C.GIROUX,,
PHI,A.ASHAM,K.TIMONEN,V.LEINO
DET,P.DATSYUK,J.WILLIAMS,H.ZETTERBERG
L.A,J.JOHNSON,R.SMYTH,R.JONES
ANA,S.KOIVU,B.RYAN,C.PERRY
PHX,M.LOMBARDI,W.WOLSKI,K.YANDLE
EDM,R.JONES,T.GILBERT,Z.STORTINI
PHX,D.WINNIK,L.KORPIKOSKI,K.YANDLE
EDM,D.PENNER,T.GILBERT,A.COGLIANO
STL,T.OSHIE,R.POLAK,A.MCDONALD
DAL,B.MORROW,B.RICHARDS,
STL,C.COLAIACOVO,D.PERRON,D.BACKES
WSH,A.SEMIN,B.LAICH,T.SLOAN
WSH,T.FLEISCHMANN,M.KNUBLE,E.FEHR
WSH,M.GREEN,,
CBJ,A.VERMETTE,R.NASH,
CBJ,A.VERMETTE,R.NASH,M.METHOT
FLA,K.BALLARD,S.MATTHIAS,R.DVORAK
NYR,M.STAAL,H.LUNDQVIST,
NYR,B.PRUST,J.SHELLEY,M.DEL ZOTTO
NYR,C.DRURY,A.VOROS,M.GABORIK
NYR,M.GABORIK,,
N.J,D.ZUBRUS,Z.PARISE,A.GREENE
N.J,P.ELIAS,I.KOVALCHUK,D.CLARKSON
N.J,Z.PARISE,D.ZUBRUS,
N.J,D.CLARKSON,P.ELIAS,I.KOVALCHUK
MTL,R.OBYRNE,D.MOORE,S.KOSTITSYN
MTL,T.PYATT,M.LAPIERRE,H.GILL
MTL,S.KOSTITSYN,T.MOEN,D.MOORE
TOR,C.ORR,D.PHANEUF,J.MITCHELL
BOS,M.SATAN,D.KREJCI,D.WIDEMAN
BOS,M.SATAN,Z.CHARA,D.KREJCI
DET,B.RAFALSKI,J.FRANZEN,T.HOLMSTROM
NSH,S.WEBER,R.SUTER,
NSH,M.ERAT,D.LEGWAND,
DET,N.LIDSTROM,T.HOLMSTROM,P.DATSYUK
NSH,J.DUMONT,D.BOYD,J.WARD
DET,P.DATSYUK,T.HOLMSTROM,J.FRANZEN
NSH,R.SUTER,J.WARD,
NYI,J.TAVARES,B.COMEAU,K.OKPOSO
NYI,D.REESE,R.PARK,F.MEYER
NYI,J.HILLEN,T.JACKMAN,R.PARK
NYI,S.BERGENHEIM,J.TAVARES,B.COMEAU
OTT,M.CULLEN,C.PHILLIPS,B.ELLIOTT
ATL,M.AFINOGENOV,N.BERGFORS,N.ANTROPOV
PIT,E.MALKIN,A.GOLIGOSKI,S.CROSBY
ATL,T.STAPLETON,J.ODUYA,T.ENSTROM
PIT,T.KENNEDY,S.GONCHAR,S.CROSBY
ATL,R.PEVERLEY,C.MACARTHUR,E.KANE
PIT,S.GONCHAR,E.MALKIN,A.GOLIGOSKI
PIT,J.LEOPOLD,S.CROSBY,
CGY,N.DAWES,D.MOSS,C.CONROY
CGY,C.SARICH,R.BOURQUE,M.BACKLUND
COL,T.GALIARDI,C.STEWART,P.STASTNY
DAL,J.NEAL,B.RICHARDS,L.ERIKSSON
DAL,B.RICHARDS,M.RIBEIRO,B.MORROW
DAL,J.LEHTINEN,B.SUTHERBY,J.BENN
EDM,D.PENNER,R.POTULNY,
EDM,M.POULIOT,D.PENNER,
EDM,E.MOREAU,R.WHITNEY,S.HORCOFF
DAL,J.BENN,M.MODANO,J.LEHTINEN
DAL,M.RIBEIRO,T.DALEY,K.LEHTONEN
DAL,J.BENN,M.MODANO,J.LEHTINEN
NYR,B.PRUST,A.ANISIMOV,
NYR,M.STAAL,M.GABORIK,
NYR,V.PROSPAL,,
NYR,B.DUBINSKY,D.GIRARDI,A.ERIKSSON
NYR,A.VOROS,M.DEL ZOTTO,
ANA,S.KOIVU,J.BLAKE,
VAN,M.GRABNER,R.KESLER,
ANA,T.SELANNE,L.VISNOVSKY,S.NIEDERMAYER
VAN,M.GRABNER,R.KESLER,P.DEMITRA
VAN,M.GRABNER,C.EHRHOFF,R.KESLER
ANA,T.SELANNE,S.KOIVU,L.VISNOVSKY
VAN,J.HANSEN,C.EHRHOFF,D.SEDIN
ANA,S.KOIVU,T.SELANNE,B.RYAN
S.J,M.MALHOTRA,R.BLAKE,J.MCGINN
S.J,S.NICHOL,T.MITCHELL,R.BLAKE
MIN,C.CLUTTERBUCK,G.LATENDRESSE,G.ZANON
MIN,A.MIETTINEN,A.BRUNETTE,M.ZIDLICKY
S.J,L.COUTURE,D.BOYLE,R.CLOWE
MTL,T.PLEKANEC,A.KOSTITSYN,M.BERGERON
N.J,I.KOVALCHUK,P.ELIAS,V.ZHARKOV
CHI,K.VERSTEEG,D.BYFUGLIEN,M.HOSSA
L.A,A.FROLOV,D.BROWN,J.HALPERN
L.A,A.KOPITAR,J.JOHNSON,R.SMYTH
L.A,D.BROWN,J.JOHNSON,A.FROLOV
L.A,J.STOLL,D.DOUGHTY,A.KOPITAR
L.A,D.BROWN,R.SMYTH,D.DOUGHTY
VAN,K.WELLWOOD,P.DEMITRA,A.EDLER
VAN,R.KESLER,H.SEDIN,A.EDLER
L.A,D.BROWN,J.STOLL,
VAN,K.WELLWOOD,M.GRABNER,P.DEMITRA
L.A,J.WILLIAMS,R.JONES,J.BERNIER
L.A,M.HANDZUS,,
DET,T.HOLMSTROM,P.DATSYUK,
CBJ,A.MURRAY,D.DORSETT,
DET,P.DATSYUK,T.HOLMSTROM,J.FRANZEN
DET,T.BERTUZZI,H.ZETTERBERG,B.STUART
CBJ,R.UMBERGER,F.TYUTIN,K.HUSELIUS
OTT,A.VOLCHENKOV,J.SPEZZA,P.REGIN
CAR,J.MCBAIN,R.BRINDAMOUR,B.RODNEY
CAR,C.LAROSE,E.STAAL,
OTT,E.KARLSSON,P.REGIN,J.SPEZZA
CAR,B.SUTTER,J.JOKINEN,
OTT,E.KARLSSON,J.SPEZZA,
STL,A.STEEN,P.BERGLUND,
STL,A.MCDONALD,D.PERRON,P.BERGLUND
NSH,D.BOYD,C.FRANSON,P.HORNQVIST
NSH,C.WILSON,P.HORNQVIST,D.HAMHUIS
NSH,S.SULLIVAN,P.HORNQVIST,M.GOC
WSH,N.BACKSTROM,M.GREEN,A.OVECHKIN
ATL,T.STAPLETON,C.ARMSTRONG,J.ODUYA
WSH,M.BRADLEY,J.CHIMERA,D.STECKEL
NYI,B.COMEAU,J.TAVARES,
NYI,B.COMEAU,J.TAVARES,
NYI,F.NIELSEN,J.SIM,T.HUNTER
NYI,S.BERGENHEIM,M.STREIT,
PHI,A.ASHAM,S.HARTNELL,C.PRONGER
NYI,T.HUNTER,F.NIELSEN,J.SIM
PHI,J.VAN RIEMSDYK,C.GIROUX,M.RICHARDS
NYI,J.SIM,S.BERGENHEIM,D.REESE
PHI,D.BRIERE,B.COBURN,
PHI,D.POWE,C.GIROUX,J.VAN RIEMSDYK
TOR,V.STALBERG,T.BOZAK,C.GUNNARSSON
BUF,D.ROY,D.STAFFORD,T.LYDMAN
TOR,G.EXELBY,M.GRABOVSKI,P.KESSEL
BUF,S.MONTADOR,J.POMINVILLE,T.ENNIS
TOR,L.SCHENN,,
TOR,F.SJOSTROM,J.MITCHELL,
FLA,K.BALLARD,C.STILLMAN,J.GARRISON
CGY,R.BOURQUE,I.WHITE,J.BOUWMEESTER
CGY,A.KOTALIK,M.BACKLUND,
PHX,L.STEMPNIAK,W.WOLSKI,M.SCHNEIDER
DAL,S.OTT,,
S.J,L.COUTURE,D.BOYLE,D.HEATLEY
DAL,L.ERIKSSON,B.RICHARDS,J.NEAL
DAL,B.SUTHERBY,J.BENN,T.PETERSEN
DAL,S.OTT,B.SUTHERBY,M.NISKANEN
DAL,S.OTT,J.NEAL,L.ERIKSSON
T.B,S.STAMKOS,M.ST LOUIS,K.FOSTER
T.B,S.DOWNIE,M.ST LOUIS,S.STAMKOS
ANA,S.EMINGER,S.KOIVU,J.BLAKE
ANA,S.KOIVU,J.BLAKE,
COL,M.HEJDUK,P.STASTNY,M.DUCHENE
ANA,S.NIEDERMAYER,S.KOIVU,J.BLAKE
ANA,T.SELANNE,J.BLAKE,S.KOIVU
ANA,J.BLAKE,T.SELANNE,S.EMINGER
COL,D.TUCKER,R.OREILLY,C.MCLEOD
CHI,T.KOPECKY,B.EAGER,N.HJALMARSSON
CHI,B.EAGER,,
CHI,T.KOPECKY,B.EAGER,C.FRASER
CHI,J.TOEWS,M.HOSSA,N.HJALMARSSON
MTL,M.BERGERON,S.GOMEZ,B.GIONTA
CAR,B.SUTTER,C.LAROSE,J.JOKINEN
CAR,E.STAAL,E.COLE,R.WHITNEY
FLA,J.TAFFE,S.MACINTYRE,B.MCCABE
BUF,J.POMINVILLE,H.TALLINDER,J.HECHT
BUF,T.KENNEDY,D.ROY,S.MONTADOR
BUF,N.GERBE,R.TORRES,T.MYERS
BUF,A.MAIR,M.ELLIS,R.TORRES
FLA,M.FROLIK,N.HORTON,S.WEISS
BUF,T.ENNIS,,
BUF,H.TALLINDER,R.TORRES,M.ELLIS
DET,A.LILJA,V.FILPPULA,H.ZETTERBERG
DET,N.KRONWALL,J.FRANZEN,T.HOLMSTROM
DET,D.MILLER,J.WILLIAMS,K.DRAPER
DET,J.FRANZEN,T.HOLMSTROM,P.DATSYUK
EDM,G.BRULE,T.GILBERT,M.COMRIE
EDM,M.COMRIE,M.POULIOT,A.JOHNSON
EDM,Z.STORTINI,J.STRUDWICK,S.HORCOFF
EDM,T.GILBERT,A.COGLIANO,
DET,B.STUART,P.DATSYUK,
VAN,A.BURROWS,K.BIEKSA,H.SEDIN
VAN,M.RAYMOND,R.KESLER,M.GRABNER
PHX,R.VRBATA,E.JOVANOVSKI,Z.MICHALEK
VAN,H.SEDIN,,
VAN,D.SEDIN,H.SEDIN,A.BURROWS
