team,scorer,assist1,assist2
PIT,C.KUNITZ,P.MARTIN,E.MALKIN
DAL,M.RYDER,L.ERIKSSON,T.DALEY
S.J,R.CLOWE,J.THORNTON,B.BURNS
T.B,S.STAMKOS,T.PURCELL,M.ST LOUIS
MTL,D.DESHARNAIS,,
T.B,A.HALL,R.MALONE,J.WYMAN
DET,J.FRANZEN,J.KINDL,D.CLEARY
CBJ,R.NASH,D.BRASSARD,J.WISNIEWSKI
CBJ,D.MACKENZIE,,
DET,N.KRONWALL,H.ZETTERBERG,T.BERTUZZI
DET,H.ZETTERBERG,V.FILPPULA,N.KRONWALL
DET,J.MURSAK,C.EMMERTON,T.HOLMSTROM
DET,V.FILPPULA,J.FRANZEN,N.KRONWALL
NSH,C.SMITH,M.HALISCHUK,G.BOURQUE
CAR,J.MCBAIN,A.STEWART,
NSH,C.WILSON,,
CAR,E.STAAL,J.SKINNER,J.JOKINEN
CAR,T.BRENT,J.SKINNER,E.STAAL
CAR,B.ALLEN,E.STAAL,
NSH,G.BOURQUE,J.TOOTOO,D.LEGWAND
NYI,J.BAILEY,F.NIELSEN,A.MACDONALD
NYI,M.MOULSON,S.STAIOS,P.PARENTEAU
WSH,T.BROUWER,M.PERREAULT,J.CHIMERA
WSH,T.BROUWER,B.LAICH,D.WIDEMAN
WSH,A.OVECHKIN,,
FLA,M.GOC,W.WOLSKI,
FLA,M.SANTORELLI,J.SKILLE,E.GUDBRANSON
TOR,P.KESSEL,D.PHANEUF,J.LUPUL
FLA,M.SANTORELLI,T.FLEISCHMANN,B.CAMPBELL
FLA,J.GARRISON,,
TOR,N.KULEMIN,M.GRABOVSKI,D.PHANEUF
FLA,S.WEISS,S.BERGENHEIM,
TOR,J.LUPUL,P.KESSEL,D.PHANEUF
OTT,E.KARLSSON,M.MICHALEK,J.SPEZZA
VAN,A.EDLER,S.SALO,D.SEDIN
PHX,R.WHITNEY,K.YANDLE,A.AUCOIN
L.A,J.WILLIAMS,S.VOYNOV,D.BROWN
L.A,D.KING,A.KOPITAR,J.WILLIAMS
L.A,A.KOPITAR,D.BROWN,M.GREENE
L.A,J.NOLAN,A.MARTINEZ,C.FRASER
WPG,K.WELLWOOD,N.ANTROPOV,A.BURMISTROV
EDM,R.WHITNEY,T.HALL,D.DUBNYK
WPG,A.BURMISTROV,D.BYFUGLIEN,
EDM,R.JONES,R.NUGENT-HOPKINS,A.HEMSKY
EDM,L.PETRELL,,
EDM,T.HALL,L.PETRELL,E.BELANGER
EDM,J.EBERLE,R.SMYTH,L.SMID
WPG,N.ANTROPOV,E.KANE,D.BYFUGLIEN
NYR,C.HAGELIN,R.CALLAHAN,D.GIRARDI
NYR,R.CALLAHAN,C.HAGELIN,B.RICHARDS
CGY,C.GLENCROSS,O.JOKINEN,C.SARICH
STL,D.BACKES,T.OSHIE,K.SHATTENKIRK
STL,J.ARNOTT,A.PIETRANGELO,P.BERGLUND
STL,J.ARNOTT,P.BERGLUND,A.MCDONALD
COL,C.MCLEOD,S.DOWNIE,J.HEJDA
ANA,B.RYAN,A.COGLIANO,C.FOWLER
COL,R.OREILLY,G.LANDESKOG,S.DOWNIE
COL,M.DUCHENE,P.STASTNY,M.HEJDUK
COL,J.MCCLEMENT,G.LANDESKOG,J.HEJDA
NSH,R.JOSI,D.LEGWAND,G.BOURQUE
NSH,P.HORNQVIST,D.LEGWAND,S.KOSTITSYN
L.A,D.BROWN,A.KOPITAR,J.WILLIAMS
S.J,T.WINGELS,J.MCGINN,P.MARLEAU
S.J,J.THORNTON,T.MITCHELL,B.BURNS
MIN,C.CLUTTERBUCK,,
MIN,N.SCHULTZ,K.BRODZIAK,
S.J,B.BURNS,J.THORNTON,P.MARLEAU
MIN,M.CULLEN,M.SCANDELLA,
MIN,J.ORTMEYER,J.SPURGEON,
MTL,D.DESHARNAIS,E.COLE,
MTL,P.SUBBAN,T.KABERLE,D.DESHARNAIS
FLA,S.WEISS,K.ELLERBY,
FLA,S.BERGENHEIM,M.SAMUELSSON,S.CLEMMENSEN
FLA,S.WEISS,M.SAMUELSSON,S.BERGENHEIM
FLA,B.CAMPBELL,S.WEISS,S.BERGENHEIM
NYI,J.TAVARES,P.PARENTEAU,T.HAMONIC
OTT,M.MICHALEK,E.KARLSSON,K.TURRIS
OTT,J.SPEZZA,E.KARLSSON,F.KUBA
OTT,J.OBRIEN,C.NEIL,
NYI,P.PARENTEAU,T.HAMONIC,M.MOULSON
OTT,C.NEIL,N.FOLIGNO,
OTT,K.TURRIS,N.FOLIGNO,C.GREENING
CHI,P.KANE,N.LEDDY,M.HOSSA
ANA,A.COGLIANO,N.BONINO,
ANA,S.BROOKBANK,T.SELANNE,F.BEAUCHEMIN
ANA,T.SELANNE,R.GETZLAF,C.PERRY
VAN,R.KESLER,C.HIGGINS,D.HAMHUIS
VAN,M.RAYMOND,C.HIGGINS,A.ROME
DAL,M.RYDER,M.RIBEIRO,L.ERIKSSON
DAL,M.RIBEIRO,A.GOLIGOSKI,S.SOURAY
DAL,L.ERIKSSON,T.DALEY,S.OTT
CBJ,R.NASH,N.NIKITIN,
PIT,E.MALKIN,J.NEAL,S.SULLIVAN
PIT,P.DUPUIS,S.SULLIVAN,J.STAAL
PIT,K.LETANG,R.PARK,M.COOKE
PIT,J.VITALE,E.TANGRADI,M.COOKE
CBJ,V.PROSPAL,C.ATKINSON,
N.J,A.PONIKAROVSKY,,
T.B,M.ST LOUIS,S.STAMKOS,M.GARON
T.B,M.ST LOUIS,T.PURCELL,S.STAMKOS
N.J,P.SYKORA,S.BERNIER,D.ZUBRUS
T.B,M.GILROY,M.ST LOUIS,T.PURCELL
T.B,M.ST LOUIS,T.PURCELL,E.BREWER
N.J,Z.PARISE,I.KOVALCHUK,P.ELIAS
CGY,M.GIORDANO,,
CGY,M.STAJAN,L.BOUMA,
CGY,T.KOSTOPOULOS,A.TANGUAY,
PHI,J.VORACEK,A.MESZAROS,N.GROSSMAN
PHI,B.COBURN,M.CARLE,M.READ
PHI,S.HARTNELL,K.TIMONEN,C.GIROUX
CGY,A.TANGUAY,,
PHI,S.HARTNELL,N.GROSSMAN,C.GIROUX
NSH,C.WILSON,J.TOOTOO,
NSH,S.WEBER,M.ERAT,S.KOSTITSYN
S.J,P.MARLEAU,J.PAVELSKI,J.THORNTON
NSH,K.KLEIN,R.JOSI,M.FISHER
S.J,J.PAVELSKI,P.MARLEAU,J.THORNTON
NSH,S.WEBER,D.LEGWAND,R.SUTER
NSH,M.ERAT,G.BOURQUE,R.JOSI
NSH,N.SPALING,J.TOOTOO,C.WILSON
COL,G.LANDESKOG,S.DOWNIE,R.OREILLY
COL,D.JONES,,
COL,G.LANDESKOG,R.OREILLY,S.DOWNIE
DET,J.HUDLER,V.FILPPULA,H.ZETTERBERG
COL,S.DOWNIE,R.WILSON,R.OREILLY
DET,J.HUDLER,H.ZETTERBERG,B.STUART
DET,V.FILPPULA,J.HUDLER,H.ZETTERBERG
CAR,J.FAULK,E.STAAL,J.SAMSON
CAR,J.JOKINEN,J.SKINNER,
FLA,T.FLEISCHMANN,K.VERSTEEG,K.ELLERBY
FLA,W.WOLSKI,S.MATTHIAS,J.GARRISON
BUF,D.STAFFORD,T.ENNIS,A.SEKERA
NYR,C.HAGELIN,M.STAAL,B.RICHARDS
BUF,D.STAFFORD,T.VANEK,D.ROY
NYR,M.GABORIK,M.DEL ZOTTO,C.HAGELIN
NYR,R.CALLAHAN,R.MCDONAGH,
OTT,E.KARLSSON,J.SPEZZA,M.MICHALEK
BOS,P.BERGERON,Z.CHARA,T.SEGUIN
BOS,B.MARCHAND,P.BERGERON,Z.CHARA
BOS,C.CAMPER,A.MCQUAID,
BOS,D.KREJCI,D.SEIDENBERG,J.CORVO
OTT,D.ALFREDSSON,J.SPEZZA,E.KARLSSON
OTT,D.ALFREDSSON,E.KARLSSON,J.SPEZZA
BOS,P.BERGERON,,
WSH,M.JOHANSSON,A.OVECHKIN,K.AUCOIN
WSH,A.SEMIN,,
WSH,J.HALPERN,J.WARD,D.ORLOV
WSH,K.AUCOIN,M.JOHANSSON,A.OVECHKIN
TOR,C.ARMSTRONG,,
TOR,T.CONNOLLY,M.LOMBARDI,N.KULEMIN
L.A,D.BROWN,J.STOLL,
L.A,D.BROWN,A.MARTINEZ,J.STOLL
L.A,D.BROWN,W.MITCHELL,
L.A,W.MITCHELL,D.BROWN,J.STOLL
PHX,O.EKMAN-LARSSON,M.HANZAL,
PHX,R.WHITNEY,R.VRBATA,M.HANZAL
EDM,R.NUGENT-HOPKINS,A.HEMSKY,T.HALL
PHX,S.DOAN,K.YANDLE,A.AUCOIN
STL,D.BACKES,T.OSHIE,A.MCDONALD
STL,D.PERRON,P.BERGLUND,T.OSHIE
WPG,B.WHEELER,E.KANE,D.BYFUGLIEN
WPG,B.WHEELER,A.LADD,D.BYFUGLIEN
PIT,C.KUNITZ,E.MALKIN,J.NEAL
PIT,M.COOKE,J.VITALE,Z.MICHALEK
PIT,J.STAAL,,
PIT,J.STAAL,S.SULLIVAN,J.NEAL
PIT,E.MALKIN,C.KUNITZ,D.ENGELLAND
T.B,T.PURCELL,R.MALONE,B.CLARK
PIT,E.MALKIN,M.NISKANEN,
PIT,E.MALKIN,J.NEAL,S.SULLIVAN
PIT,P.DUPUIS,J.STAAL,S.SULLIVAN
DAL,T.WANDELL,A.BURISH,T.DALEY
DAL,L.ERIKSSON,M.RYDER,M.RIBEIRO
DAL,E.NYSTROM,R.DVORAK,V.FIDDLER
MIN,D.SETOGUCHI,D.HEATLEY,J.SPURGEON
DAL,T.WANDELL,S.OTT,S.ROBIDAS
BUF,A.SEKERA,T.ENNIS,D.STAFFORD
BOS,Z.CHARA,,
COL,D.JONES,,
COL,G.LANDESKOG,S.DOWNIE,R.OREILLY
COL,D.JONES,M.OLVER,D.WINNIK
COL,S.DOWNIE,E.JOHNSON,G.LANDESKOG
COL,M.HUNWICK,D.JONES,
WSH,M.PERREAULT,J.CHIMERA,
WSH,J.CHIMERA,A.SEMIN,
WSH,A.OVECHKIN,D.ORLOV,M.JOHANSSON
MTL,R.BOURQUE,A.EMELIN,T.PLEKANEC
WSH,J.WARD,B.LAICH,J.CARLSON
NYI,M.MOULSON,J.TAVARES,A.MACDONALD
NYI,P.PARENTEAU,J.TAVARES,T.HAMONIC
NYR,M.STAAL,A.STRALMAN,J.MITCHELL
NYI,P.PARENTEAU,M.MOULSON,A.MACDONALD
NYR,M.GABORIK,A.ANISIMOV,S.BICKEL
NYR,D.STEPAN,M.GABORIK,R.CALLAHAN
VAN,A.ROME,C.TANEV,A.BURROWS
VAN,M.RAYMOND,D.BOOTH,D.HAMHUIS
N.J,D.CLARKSON,P.ELIAS,P.SYKORA
EDM,T.HALL,R.WHITNEY,J.EBERLE
EDM,J.EBERLE,,
CHI,M.HOSSA,J.MAYERS,M.FROLIK
DAL,S.OTT,T.DALEY,
DAL,M.RYDER,L.ERIKSSON,M.RIBEIRO
DAL,L.ERIKSSON,M.RYDER,M.RIBEIRO
WPG,A.LADD,B.LITTLE,B.WHEELER
WPG,T.GLASS,C.THORBURN,M.FLOOD
WPG,E.KANE,D.BYFUGLIEN,A.LADD
WPG,D.BYFUGLIEN,B.WHEELER,A.LADD
T.B,S.STAMKOS,R.MALONE,T.PURCELL
T.B,T.PURCELL,S.STAMKOS,M.ST LOUIS
T.B,M.ST LOUIS,T.PURCELL,S.STAMKOS
DET,D.HELM,,
VAN,D.SEDIN,H.SEDIN,A.EDLER
DET,K.QUINCEY,J.ABDELKADER,D.HELM
VAN,C.HODGSON,,
DET,J.ABDELKADER,D.HELM,D.MILLER
VAN,D.SEDIN,H.SEDIN,R.KESLER
FLA,M.SAMUELSSON,T.KOPECKY,S.WEISS
MIN,K.BRODZIAK,D.HEATLEY,M.ZIDLICKY
MIN,M.CULLEN,D.HEATLEY,J.SPURGEON
FLA,S.BERGENHEIM,B.CAMPBELL,M.SAMUELSSON
CGY,A.TANGUAY,,
CGY,M.STAJAN,A.TANGUAY,C.SARICH
PHX,D.LANGKOW,R.WHITNEY,M.BOEDKER
PHX,S.DOAN,O.EKMAN-LARSSON,K.YANDLE
PHX,R.WHITNEY,,
CGY,O.JOKINEN,J.IGINLA,M.CAMMALLERI
STL,C.STEWART,J.ARNOTT,K.RUSSELL
NSH,R.JOSI,B.YIP,M.HALISCHUK
NSH,C.WILSON,J.TOOTOO,N.SPALING
STL,V.SOBOTKA,D.PERRON,P.BERGLUND
CAR,J.SAMSON,E.STAAL,J.TLUSTY
ANA,L.SBISA,N.BONINO,D.SMITH-PELLY
CAR,J.MCBAIN,J.SPACEK,A.STEWART
ANA,C.PERRY,R.GETZLAF,C.FOWLER
S.J,P.MARLEAU,J.THORNTON,T.WINGELS
S.J,P.MARLEAU,L.COUTURE,D.BOYLE
TOR,J.GARDINER,P.KESSEL,L.SCHENN
COL,M.OLVER,D.JONES,D.WINNIK
COL,P.STASTNY,,
COL,J.MCCLEMENT,R.OREILLY,C.KOBASEW
COL,P.STASTNY,G.LANDESKOG,M.DUCHENE
L.A,D.DOUGHTY,M.RICHARDS,
BOS,B.MARCHAND,,
BOS,M.LUCIC,J.CORVO,C.KELLY
STL,C.STEWART,C.PORTER,J.ARNOTT
STL,R.REAVES,B.CROMBEEN,K.SHATTENKIRK
BOS,C.KELLY,M.LUCIC,J.BOYCHUK
BOS,B.MARCHAND,T.SEGUIN,P.BERGERON
OTT,E.KARLSSON,J.SPEZZA,M.MICHALEK
OTT,M.MICHALEK,E.KARLSSON,
OTT,M.MICHALEK,E.KARLSSON,D.ALFREDSSON
OTT,C.PHILLIPS,N.FOLIGNO,C.NEIL
WSH,J.CARLSON,A.SEMIN,
WSH,M.PERREAULT,J.CHIMERA,A.SEMIN
OTT,N.FOLIGNO,C.NEIL,S.GONCHAR
T.B,S.STAMKOS,R.MALONE,T.PURCELL
T.B,S.STAMKOS,B.CLARK,T.PURCELL
ANA,S.KOIVU,B.RYAN,C.FOWLER
T.B,T.PURCELL,S.STAMKOS,M.GILROY
ANA,B.RYAN,S.KOIVU,
DAL,R.GARBUTT,J.DOWELL,T.PETERSEN
DAL,M.RIBEIRO,T.DALEY,M.FISTRIC
DAL,T.WANDELL,T.VINCOUR,
L.A,D.DOUGHTY,D.BROWN,D.KING
L.A,A.LOKTIONOV,A.MARTINEZ,M.GREENE
L.A,D.BROWN,W.MITCHELL,M.RICHARDS
PHX,R.VRBATA,M.HANZAL,R.WHITNEY
PHX,S.DOAN,M.HANZAL,R.VRBATA
L.A,J.WILLIAMS,A.KOPITAR,M.RICHARDS
PHX,S.DOAN,M.HANZAL,L.KORPIKOSKI
PHX,R.VRBATA,L.KORPIKOSKI,
CGY,S.HANNAN,P.BYRON,K.KOLANOS
EDM,J.EBERLE,S.GAGNER,C.POTTER
EDM,A.HEMSKY,T.HALL,S.HORCOFF
EDM,E.BELANGER,B.EAGER,
EDM,S.GAGNER,J.EBERLE,R.SMYTH
EDM,R.SMYTH,S.GAGNER,J.PETRY
EDM,T.HALL,J.EBERLE,R.WHITNEY
DET,V.FILPPULA,J.KINDL,J.HUDLER
CHI,J.HAYES,B.BICKELL,D.KEITH
CHI,M.KRUGER,A.BRUNETTE,J.HAYES
NSH,M.FISHER,R.SUTER,M.ERAT
NSH,S.KOSTITSYN,M.FISHER,H.GILL
VAN,D.WEISE,M.MALHOTRA,M.LAPIERRE
NSH,D.LEGWAND,M.ERAT,M.FISHER
CBJ,R.UMBERGER,G.CLITSOME,D.BRASSARD
CBJ,J.CARTER,V.PROSPAL,M.LETESTU
CBJ,R.NASH,D.BRASSARD,R.UMBERGER
CBJ,J.CARTER,V.PROSPAL,D.SAVARD
S.J,J.THORNTON,C.WHITE,A.DESJARDINS
S.J,L.COUTURE,M.HANDZUS,J.BRAUN
CBJ,D.SAVARD,N.NIKITIN,A.VERMETTE
CBJ,J.CARTER,R.NASH,V.PROSPAL
S.J,L.COUTURE,J.PAVELSKI,D.BOYLE
PIT,E.MALKIN,K.LETANG,P.DUPUIS
PIT,S.SULLIVAN,E.MALKIN,M.COOKE
N.J,P.SYKORA,A.HENRIQUE,M.TAORMINA
N.J,D.CLARKSON,P.ELIAS,P.SYKORA
TOR,T.CONNOLLY,C.FRANSON,J.CRABB
TOR,C.MACARTHUR,N.KULEMIN,M.GRABOVSKI
N.J,A.PONIKAROVSKY,D.ZUBRUS,A.VOLCHENKOV
TOR,P.KESSEL,T.BOZAK,J.LUPUL
N.J,M.FAYNE,A.HENRIQUE,I.KOVALCHUK
BUF,T.MYERS,D.ROY,J.POMINVILLE
BUF,T.VANEK,D.ROY,J.POMINVILLE
NYI,F.NIELSEN,P.PARENTEAU,K.POULIN
WPG,D.BYFUGLIEN,T.STAPLETON,B.LITTLE
PHI,C.GIROUX,S.HARTNELL,M.CARLE
PHI,S.HARTNELL,W.SIMMONDS,K.TIMONEN
WPG,A.LADD,B.WHEELER,T.STAPLETON
WPG,A.LADD,B.LITTLE,D.BYFUGLIEN
PHI,M.TALBOT,A.MESZAROS,N.GROSSMAN
WPG,E.KANE,T.STAPLETON,
PHI,W.SIMMONDS,J.VAN RIEMSDYK,C.GIROUX
PHI,J.JAGR,D.BRIERE,
CAR,J.FAULK,T.BRENT,J.TLUSTY
CAR,A.STEWART,E.STAAL,J.TLUSTY
CAR,A.NODL,B.SUTTER,
CAR,E.STAAL,,
CAR,E.STAAL,J.SPACEK,
OTT,E.KARLSSON,,
OTT,J.SPEZZA,N.FOLIGNO,C.NEIL
OTT,E.KARLSSON,D.ALFREDSSON,S.GONCHAR
OTT,C.PHILLIPS,K.TURRIS,S.GONCHAR
OTT,B.LEE,E.KARLSSON,E.CONDRA
OTT,J.SPEZZA,E.KARLSSON,F.KUBA
NYR,B.RICHARDS,C.HAGELIN,M.DEL ZOTTO
CBJ,D.BRASSARD,A.VERMETTE,
NYR,A.ANISIMOV,D.GIRARDI,J.MITCHELL
CBJ,R.NASH,J.CARTER,R.UMBERGER
NYR,D.STEPAN,M.DEL ZOTTO,M.GABORIK
WPG,E.KANE,A.BURMISTROV,K.WELLWOOD
WPG,B.LITTLE,A.LADD,B.WHEELER
COL,G.LANDESKOG,E.JOHNSON,
WPG,K.WELLWOOD,E.KANE,B.WHEELER
WPG,A.LADD,B.WHEELER,D.BYFUGLIEN
WPG,B.LITTLE,B.WHEELER,D.BYFUGLIEN
VAN,H.SEDIN,D.SEDIN,A.BURROWS
VAN,S.SALO,H.SEDIN,R.KESLER
EDM,S.HORCOFF,R.SMYTH,T.GILBERT
VAN,K.BIEKSA,D.WEISE,M.MALHOTRA
VAN,C.HIGGINS,J.HANSEN,
EDM,M.PAAJARVI,A.HEMSKY,L.SMID
VAN,D.SEDIN,A.BURROWS,
DAL,M.RYDER,M.RIBEIRO,L.ERIKSSON
NSH,G.BOURQUE,D.LEGWAND,M.HALISCHUK
NSH,S.WEBER,R.SUTER,S.KOSTITSYN
NSH,C.WILSON,J.TOOTOO,P.RINNE
DAL,A.GOLIGOSKI,,
ANA,T.SELANNE,B.RYAN,S.KOIVU
ANA,N.HAGMAN,C.PERRY,R.GETZLAF
N.J,Z.PARISE,I.KOVALCHUK,A.HENRIQUE
N.J,D.CLARKSON,P.ELIAS,P.SYKORA
MTL,M.PACIORETTY,T.KABERLE,D.DESHARNAIS
N.J,M.TAORMINA,M.FAYNE,D.ZUBRUS
MIN,C.RAU,D.HEATLEY,C.CLUTTERBUCK
MIN,M.CULLEN,D.SETOGUCHI,J.SPURGEON
DET,H.ZETTERBERG,J.ERICSSON,V.FILPPULA
DET,D.MILLER,J.ABDELKADER,
S.J,L.COUTURE,J.THORNTON,J.PAVELSKI
DET,D.HELM,D.MILLER,
S.J,P.MARLEAU,B.BURNS,
BUF,J.POMINVILLE,T.MYERS,D.ROY
BUF,D.ROY,J.POMINVILLE,C.EHRHOFF
BUF,P.GAUSTAD,N.GERBE,J.LEOPOLD
PIT,D.ENGELLAND,E.MALKIN,
PIT,J.STAAL,J.NEAL,S.SULLIVAN
BUF,D.STAFFORD,C.EHRHOFF,T.VANEK
BUF,D.ROY,J.POMINVILLE,C.EHRHOFF
BUF,T.ENNIS,Z.KASSIAN,V.LEINO
STL,A.MCDONALD,J.LANGENBRUNNER,P.BERGLUND
CHI,D.KEITH,P.SHARP,P.KANE
CHI,D.BOLLAND,D.KEITH,B.BICKELL
CHI,M.HOSSA,,
CGY,M.CAMMALLERI,T.KOSTOPOULOS,
T.B,T.PYATT,T.PURCELL,
T.B,S.STAMKOS,,
WSH,B.LAICH,M.PERREAULT,A.SEMIN
NYI,K.OKPOSO,M.GRABNER,M.STREIT
CAR,B.SUTTER,P.DWYER,
CAR,J.TLUSTY,J.SAMSON,
NYI,J.TAVARES,A.MACDONALD,P.PARENTEAU
NYI,F.NIELSEN,J.TAVARES,P.PARENTEAU
CAR,J.SPACEK,E.STAAL,
NYI,J.TAVARES,M.MOULSON,M.STREIT
PHX,M.BOEDKER,L.KORPIKOSKI,K.YANDLE
DAL,M.RYDER,L.ERIKSSON,M.RIBEIRO
PHX,R.VRBATA,R.WHITNEY,
VAN,A.BURROWS,D.SEDIN,
VAN,M.MALHOTRA,M.LAPIERRE,B.BITZ
VAN,A.BURROWS,D.SEDIN,H.SEDIN
TOR,D.PHANEUF,P.KESSEL,J.LILES
VAN,D.SEDIN,H.SEDIN,
VAN,S.SALO,D.SEDIN,H.SEDIN
VAN,K.BIEKSA,J.HANSEN,H.SEDIN
TOR,N.KULEMIN,L.SCHENN,C.MACARTHUR
STL,R.REAVES,S.NICHOL,K.SHATTENKIRK
STL,B.JACKMAN,P.BERGLUND,J.LANGENBRUNNER
STL,A.MCDONALD,A.PIETRANGELO,K.SHATTENKIRK
STL,V.SOBOTKA,D.PERRON,A.PIETRANGELO
CBJ,D.BRASSARD,,
CHI,J.TOEWS,P.SHARP,D.KEITH
CHI,V.STALBERG,B.BICKELL,D.OLSEN
CHI,P.SHARP,P.KANE,J.TOEWS
CHI,P.KANE,J.TOEWS,P.SHARP
CHI,M.KRUGER,A.BRUNETTE,M.HOSSA
CHI,S.LEPISTO,D.BOLLAND,
PIT,M.COOKE,,
PHI,J.JAGR,D.BRIERE,
PHI,J.JAGR,C.GIROUX,K.TIMONEN
PIT,J.STAAL,C.ADAMS,
PIT,M.COOKE,,
PHI,E.WELLWOOD,,
PIT,D.JEFFREY,M.COOKE,
PIT,P.DUPUIS,J.STAAL,S.SULLIVAN
PIT,J.NEAL,E.MALKIN,C.KUNITZ
PHI,W.SIMMONDS,J.VAN RIEMSDYK,
COL,E.JOHNSON,M.OLVER,R.OREILLY
COL,M.OLVER,R.OREILLY,G.LANDESKOG
COL,G.LANDESKOG,P.STASTNY,R.OREILLY
EDM,R.JONES,B.EAGER,J.PETRY
DET,J.FRANZEN,T.BERTUZZI,P.DATSYUK
NSH,N.SPALING,J.TOOTOO,
DET,P.DATSYUK,H.ZETTERBERG,N.LIDSTROM
FLA,T.FLEISCHMANN,S.WEISS,B.CAMPBELL
WSH,A.OVECHKIN,A.SEMIN,M.KNUBLE
WSH,A.SEMIN,D.ORLOV,
BUF,R.REGEHR,P.GAUSTAD,N.GERBE
MTL,T.KABERLE,D.DESHARNAIS,M.PACIORETTY
BUF,T.MYERS,V.LEINO,D.ROY
MTL,S.GOMEZ,Y.WEBER,T.PLEKANEC
MTL,C.CAMPOLI,R.WHITE,
BUF,T.ENNIS,V.LEINO,D.STAFFORD
WPG,A.BURMISTROV,M.STUART,K.WELLWOOD
BOS,J.CARON,C.KELLY,
WPG,B.WHEELER,D.BYFUGLIEN,E.KANE
BOS,D.KREJCI,T.SEGUIN,M.LUCIC
WPG,B.LITTLE,B.WHEELER,A.LADD
WPG,B.LITTLE,B.WHEELER,T.ENSTROM
CAR,J.SKINNER,J.JOKINEN,
CAR,J.FAULK,J.TLUSTY,E.STAAL
S.J,D.BOYLE,,
S.J,B.BURNS,D.MOORE,R.CLOWE
CAR,J.JOKINEN,J.MCBAIN,D.BOWMAN
N.J,A.HENRIQUE,I.KOVALCHUK,Z.PARISE
N.J,A.PONIKAROVSKY,D.ZUBRUS,M.TAORMINA
ANA,C.PERRY,R.GETZLAF,J.BLAKE
ANA,S.BROOKBANK,A.COGLIANO,N.BONINO
PHX,R.VRBATA,R.WHITNEY,K.YANDLE
DAL,A.BURISH,J.DOWELL,T.WANDELL
CGY,J.IGINLA,A.TANGUAY,O.JOKINEN
DAL,S.OTT,M.RIBEIRO,
CGY,M.CAMMALLERI,J.BOUWMEESTER,
DAL,M.RIBEIRO,M.RYDER,T.DALEY
S.J,L.COUTURE,J.THORNTON,P.MARLEAU
T.B,S.STAMKOS,B.MIKKELSON,S.DOWNIE
T.B,T.PURCELL,B.MIKKELSON,S.STAMKOS
S.J,M.HANDZUS,J.MCGINN,T.MITCHELL
T.B,S.DOWNIE,E.BREWER,V.HEDMAN
S.J,M.VLASIC,T.WINGELS,D.BOYLE
S.J,C.WHITE,J.MCGINN,T.MITCHELL
T.B,S.STAMKOS,V.HEDMAN,R.MALONE
T.B,M.ST LOUIS,V.LECAVALIER,T.PURCELL
S.J,T.WINGELS,L.COUTURE,D.BOYLE
T.B,M.ST LOUIS,V.HEDMAN,S.STAMKOS
MIN,D.SETOGUCHI,M.KOIVU,D.HEATLEY
WPG,E.KANE,B.WHEELER,D.BYFUGLIEN
WPG,E.KANE,K.WELLWOOD,A.BURMISTROV
MIN,D.SETOGUCHI,N.PROSSER,M.SCANDELLA
MIN,M.KOIVU,J.SPURGEON,D.SETOGUCHI
WPG,A.BURMISTROV,D.BYFUGLIEN,E.KANE
NYI,F.NIELSEN,M.GRABNER,A.MACDONALD
STL,J.ARNOTT,V.SOBOTKA,R.POLAK
STL,K.SHATTENKIRK,A.PIETRANGELO,T.OSHIE
STL,A.MCDONALD,J.LANGENBRUNNER,P.BERGLUND
STL,D.PERRON,A.PIETRANGELO,T.OSHIE
STL,T.OSHIE,A.PIETRANGELO,K.HUSKINS
BUF,J.POMINVILLE,T.MYERS,D.ROY
BUF,T.VANEK,T.ENNIS,N.GERBE
PHI,M.TALBOT,B.COBURN,M.CARLE
PHI,W.SIMMONDS,C.GIROUX,S.HARTNELL
PHI,W.SIMMONDS,S.HARTNELL,C.GIROUX
PHI,E.GUSTAFSSON,J.VORACEK,C.GIROUX
PHI,M.TALBOT,E.WELLWOOD,S.COUTURIER
PHI,J.VORACEK,S.HARTNELL,C.GIROUX
PHI,S.HARTNELL,M.READ,C.GIROUX
CHI,J.TOEWS,,
CHI,N.LEDDY,M.HOSSA,B.SEABROOK
CHI,P.SHARP,J.TOEWS,
CHI,M.HOSSA,P.KANE,B.SEABROOK
NYR,M.STAAL,S.EMINGER,M.RUPP
NYR,C.HAGELIN,R.MCDONAGH,R.CALLAHAN
TOR,J.LUPUL,P.KESSEL,K.AULIE
TOR,M.LOMBARDI,C.FRANSON,
EDM,B.EAGER,L.PETRELL,
EDM,T.HALL,S.GAGNER,A.SUTTON
TOR,J.GARDINER,C.MACARTHUR,C.FRANSON
EDM,J.EBERLE,R.WHITNEY,
TOR,T.CONNOLLY,J.LUPUL,
OTT,J.OBRIEN,N.FOLIGNO,B.LEE
FLA,S.MATTHIAS,M.WEAVER,
OTT,K.DAUGAVINS,B.LEE,E.CONDRA
OTT,B.BUTLER,M.MICHALEK,J.SPEZZA
OTT,D.ALFREDSSON,K.DAUGAVINS,
OTT,M.MICHALEK,E.KARLSSON,J.SPEZZA
FLA,S.BERGENHEIM,B.CAMPBELL,T.FLEISCHMANN
OTT,F.KUBA,J.SPEZZA,D.ALFREDSSON
BOS,A.FERENCE,B.MARCHAND,
MTL,M.DARCHE,P.SUBBAN,
BOS,B.POULIOT,C.KELLY,R.PEVERLEY
