team,scorer,assist1,assist2
FLA,M.SANTORELLI,J.CALLAHAN,E.DADONOV
CAR,J.SKINNER,T.RUUTU,
CAR,E.COLE,C.STILLMAN,
CAR,J.PITKANEN,J.MCBAIN,
CAR,B.SUTTER,C.LAROSE,
CAR,J.JOKINEN,T.RUUTU,J.SKINNER
CAR,T.RUUTU,J.JOKINEN,J.SKINNER
ATL,B.LITTLE,A.LADD,B.WHEELER
PHI,S.HARTNELL,D.BRIERE,S.ODONNELL
BUF,N.GERBE,P.GAUSTAD,M.MANCARI
BUF,J.POMINVILLE,T.VANEK,T.CONNOLLY
PHI,K.VERSTEEG,C.GIROUX,
PHI,D.BRIERE,S.HARTNELL,M.CARLE
BUF,N.GERBE,T.VANEK,S.MONTADOR
BUF,T.VANEK,,
CHI,B.SEABROOK,P.SHARP,M.HOSSA
CHI,B.SMITH,P.KANE,
CHI,B.CAMPBELL,M.FROLIK,P.KANE
CHI,M.HOSSA,B.SEABROOK,C.CRAWFORD
DET,D.MILLER,J.FRANZEN,J.ABDELKADER
DET,T.HOLMSTROM,J.ERICSSON,B.STUART
L.A,R.SMYTH,D.BROWN,J.STOLL
ANA,T.SELANNE,L.SBISA,J.BLAKE
ANA,T.SELANNE,S.KOIVU,J.BLAKE
PHX,A.EBBETT,K.TURRIS,
S.J,I.WHITE,N.WALLIN,T.MITCHELL
PHX,R.WHITNEY,S.DOAN,E.BELANGER
PHX,R.VRBATA,E.BELANGER,
PHX,S.DOAN,R.VRBATA,L.KORPIKOSKI
S.J,J.THORNTON,L.COUTURE,D.MURRAY
S.J,D.HEATLEY,P.MARLEAU,J.DEMERS
MIN,B.BURNS,M.KOIVU,P.BOUCHARD
MIN,J.SPURGEON,P.BOUCHARD,M.KOIVU
EDM,T.HARTIKAINEN,J.EBERLE,C.VANDEVELDE
MIN,A.BRUNETTE,P.BOUCHARD,M.KOIVU
DAL,M.RIBEIRO,K.SKRASTINS,
DAL,L.ERIKSSON,B.RICHARDS,J.BENN
COL,B.YIP,P.DUPUIS,J.HOLOS
DAL,B.MORROW,S.OTT,M.RIBEIRO
COL,B.YIP,J.MCCLEMENT,J.HOLOS
NSH,P.HORNQVIST,M.FISHER,S.WEBER
NSH,M.HALISCHUK,J.SMITHSON,J.TOOTOO
NSH,P.HORNQVIST,,
CBJ,D.BRASSARD,R.UMBERGER,
NSH,S.KOSTITSYN,P.HORNQVIST,K.KLEIN
PIT,M.RUPP,E.GODARD,C.ADAMS
PIT,Z.MICHALEK,K.LETANG,T.KENNEDY
NYI,B.COMEAU,M.MOULSON,J.JOENSUU
NYI,B.COMEAU,M.GRABNER,T.HAMONIC
PIT,M.LETESTU,M.RUPP,A.ASHAM
NYI,T.HAMONIC,K.OKPOSO,
DAL,T.WANDELL,,
DAL,L.ERIKSSON,J.BENN,B.RICHARDS
COL,B.YIP,P.DUPUIS,M.DUCHENE
DAL,B.MORROW,L.ERIKSSON,M.RIBEIRO
COL,M.OLVER,R.WILSON,M.DUCHENE
DAL,B.RICHARDS,J.BENN,
VAN,M.RAYMOND,J.HANSEN,
VAN,R.KESLER,H.SEDIN,D.SEDIN
VAN,R.KESLER,,
VAN,M.RAYMOND,D.SEDIN,K.BIEKSA
VAN,R.KESLER,C.HIGGINS,
MTL,B.GIONTA,M.DARCHE,J.WISNIEWSKI
OTT,J.SPEZZA,C.GREENING,B.BUTLER
OTT,B.BUTLER,J.SPEZZA,C.PHILLIPS
MTL,M.CAMMALLERI,A.KOSTITSYN,J.WISNIEWSKI
OTT,F.KUBA,B.BUTLER,R.SHANNON
ATL,R.SCHREMP,A.ZUBAREV,A.STEWART
ATL,A.LADD,B.WHEELER,B.LITTLE
ATL,E.BOULTON,J.ODUYA,R.SCHREMP
L.A,J.STOLL,D.BROWN,
PHX,L.STEMPNIAK,T.PYATT,V.FIDDLER
PHX,T.PYATT,L.STEMPNIAK,V.FIDDLER
L.A,K.CLIFFORD,W.SIMMONDS,R.SCUDERI
CGY,R.BOURQUE,O.JOKINEN,J.BOUWMEESTER
CGY,J.IGINLA,M.BACKLUND,A.BABCHUK
CGY,J.IGINLA,A.TANGUAY,M.BACKLUND
CGY,A.TANGUAY,M.BACKLUND,J.IGINLA
EDM,M.PAAJARVI,A.COGLIANO,
CGY,C.GLENCROSS,G.NEMISZ,A.BABCHUK
CGY,J.IGINLA,T.JACKMAN,A.TANGUAY
ANA,C.PERRY,B.RYAN,R.GETZLAF
ANA,C.FOWLER,L.VISNOVSKY,C.PERRY
ANA,C.PERRY,B.RYAN,R.GETZLAF
S.J,D.BOYLE,K.WELLWOOD,D.MURRAY
ANA,C.PERRY,T.SELANNE,R.GETZLAF
ANA,T.SELANNE,C.FOWLER,R.GETZLAF
ANA,J.BLAKE,S.KOIVU,B.RYAN
S.J,B.EAGER,A.DESJARDINS,T.MITCHELL
STL,D.BACKES,T.OSHIE,A.MCDONALD
STL,T.OSHIE,A.PIETRANGELO,
CHI,M.HOSSA,P.SHARP,N.LEDDY
CHI,T.KOPECKY,B.SEABROOK,C.CAMPOLI
CHI,N.LEDDY,D.KEITH,J.DOWELL
STL,C.STEWART,M.DAGOSTINI,P.BERGLUND
CHI,J.TOEWS,D.KEITH,B.CAMPBELL
CAR,D.JOSLIN,C.STILLMAN,E.STAAL
CAR,J.SKINNER,E.STAAL,
CAR,E.COLE,E.STAAL,
WSH,M.KNUBLE,B.LAICH,A.OVECHKIN
WSH,J.CHIMERA,N.BACKSTROM,B.LAICH
WSH,S.COLLINS,A.OVECHKIN,
WSH,M.HENDRICKS,B.GORDON,J.SCHULTZ
FLA,D.BOOTH,S.SAMSONOV,C.WILSON
FLA,M.SANTORELLI,S.SAMSONOV,M.REASONER
WSH,A.OVECHKIN,N.BACKSTROM,
N.J,I.KOVALCHUK,J.JOSEFSON,M.FAYNE
N.J,M.TEDENBY,I.KOVALCHUK,P.ELIAS
N.J,H.TALLINDER,A.MAIR,R.PELLEY
TOR,P.KESSEL,J.LUPUL,M.LASHOFF
TOR,T.BOZAK,,
N.J,P.ELIAS,,
BOS,S.THORNTON,D.PAILLE,G.CAMPBELL
NYI,M.GRABNER,B.COMEAU,R.DIPIETRO
BOS,D.SEIDENBERG,C.KELLY,R.PEVERLEY
BOS,G.CAMPBELL,A.MCQUAID,T.KABERLE
NYI,M.GRABNER,J.BAILEY,T.WISHART
DAL,S.OTT,B.RICHARDS,A.GOLIGOSKI
DAL,L.ERIKSSON,,
DAL,B.MORROW,,
PHI,M.RICHARDS,K.TIMONEN,C.GIROUX
OTT,N.FOLIGNO,J.SPEZZA,F.KUBA
PHI,M.RICHARDS,N.ZHERDEV,K.TIMONEN
OTT,R.SHANNON,J.SPEZZA,F.KUBA
OTT,B.BUTLER,Z.SMITH,J.SPEZZA
OTT,J.SPEZZA,R.SHANNON,B.BUTLER
OTT,M.MICHALEK,J.WINCHESTER,D.HALE
MTL,M.CAMMALLERI,A.KOSTITSYN,P.MARA
CHI,P.KANE,T.BROUWER,B.SEABROOK
MTL,P.SUBBAN,A.KOSTITSYN,M.CAMMALLERI
PIT,J.STAAL,J.NEAL,A.KOVALEV
N.J,D.STECKEL,R.PELLEY,N.PALMIERI
PIT,P.DUPUIS,M.TALBOT,Z.MICHALEK
PIT,C.KUNITZ,T.KENNEDY,J.STAAL
N.J,B.ROLSTON,M.TEDENBY,P.ELIAS
PIT,P.DUPUIS,C.ADAMS,
EDM,R.JONES,J.EBERLE,J.PETRY
EDM,M.PAAJARVI,L.OMARK,J.PETRY
NSH,M.HALISCHUK,J.TOOTOO,J.SMITHSON
NSH,J.TOOTOO,M.ERAT,J.BLUM
NSH,S.KOSTITSYN,P.HORNQVIST,C.FRANSON
NSH,J.TOOTOO,M.HALISCHUK,
NSH,S.KOSTITSYN,C.FRANSON,P.HORNQVIST
ATL,B.WHEELER,A.LADD,
NSH,M.FISHER,S.KOSTITSYN,P.HORNQVIST
ATL,B.WHEELER,R.HAINSEY,T.STAPLETON
ATL,N.ANTROPOV,E.KANE,A.BURMISTROV
STL,D.BACKES,K.SHATTENKIRK,A.MCDONALD
COL,K.PORTER,M.OLVER,M.DUCHENE
STL,K.SHATTENKIRK,C.COLAIACOVO,A.MCDONALD
STL,A.MCDONALD,N.NIKITIN,
TOR,N.KULEMIN,C.MACARTHUR,C.GUNNARSSON
WSH,A.OVECHKIN,B.LAICH,M.STURM
TOR,J.LUPUL,P.KESSEL,L.SCHENN
WSH,J.ERSKINE,M.HENDRICKS,M.BRADLEY
T.B,R.MALONE,M.LUNDIN,
BUF,T.VANEK,J.POMINVILLE,T.CONNOLLY
BUF,T.VANEK,J.POMINVILLE,T.CONNOLLY
BUF,T.CONNOLLY,S.MONTADOR,D.STAFFORD
T.B,V.LECAVALIER,M.ST LOUIS,T.PURCELL
BUF,T.VANEK,,
BOS,D.PAILLE,J.BOYCHUK,M.RYDER
BOS,N.HORTON,D.KREJCI,M.LUCIC
BOS,C.KELLY,T.KABERLE,D.SEIDENBERG
NYR,V.PROSPAL,W.WOLSKI,M.STAAL
NYR,V.PROSPAL,W.WOLSKI,D.STEPAN
NYR,B.DUBINSKY,R.CALLAHAN,A.ANISIMOV
NYR,M.SAUER,M.GABORIK,B.BOYLE
NYR,D.STEPAN,R.FEDOTENKO,M.SAUER
S.J,J.PAVELSKI,T.MITCHELL,K.WELLWOOD
S.J,M.VLASIC,K.WELLWOOD,J.PAVELSKI
L.A,M.HANDZUS,M.GREENE,A.MARTINEZ
S.J,K.WELLWOOD,M.VLASIC,A.DESJARDINS
S.J,D.BOYLE,J.THORNTON,D.MURRAY
S.J,J.THORNTON,P.MARLEAU,
S.J,D.SETOGUCHI,P.MARLEAU,D.BOYLE
CGY,O.JOKINEN,A.TANGUAY,J.BOUWMEESTER
CGY,A.TANGUAY,J.IGINLA,
COL,M.HEJDUK,J.LILES,M.OLVER
T.B,V.LECAVALIER,M.ST LOUIS,S.GAGNE
T.B,N.THOMPSON,S.GAGNE,A.HALL
ANA,R.GETZLAF,B.RYAN,C.PERRY
DAL,J.WOYWITKA,B.MORROW,L.ERIKSSON
DAL,M.RIBEIRO,B.MORROW,J.WOYWITKA
ANA,L.VISNOVSKY,,
DAL,B.MORROW,J.LANGENBRUNNER,T.WANDELL
DAL,M.RIBEIRO,B.RICHARDS,J.BENN
ANA,C.PERRY,,
STL,P.BERGLUND,C.STEWART,A.PIETRANGELO
STL,C.PORTER,V.SOBOTKA,A.STEEN
CBJ,R.UMBERGER,D.BRASSARD,A.STRALMAN
STL,A.MCDONALD,M.DAGOSTINI,N.NIKITIN
STL,P.BERGLUND,C.STEWART,M.DAGOSTINI
STL,A.STEEN,V.SOBOTKA,R.POLAK
STL,C.COLAIACOVO,,
DET,D.HELM,P.EAVES,B.RAFALSKI
DET,N.LIDSTROM,H.ZETTERBERG,
MIN,B.STAUBITZ,J.FALK,
DET,T.HOLMSTROM,B.RAFALSKI,P.DATSYUK
DET,J.FRANZEN,H.ZETTERBERG,T.BERTUZZI
MIN,C.MCMILLAN,B.STAUBITZ,E.NYSTROM
BUF,C.BUTLER,D.STAFFORD,T.ENNIS
CAR,E.STAAL,B.ALLEN,C.LAROSE
BUF,M.GRAGNANI,N.GERBE,D.STAFFORD
PHI,J.VAN RIEMSDYK,S.ODONNELL,C.GIROUX
NYR,B.MCCABE,D.STEPAN,M.GABORIK
NYR,R.FEDOTENKO,V.PROSPAL,M.STAAL
PHI,N.ZHERDEV,C.GIROUX,M.CARLE
ANA,B.RYAN,C.PERRY,R.GETZLAF
ANA,L.VISNOVSKY,C.FOWLER,C.PERRY
S.J,D.HEATLEY,R.CLOWE,D.MURRAY
S.J,P.MARLEAU,D.SETOGUCHI,D.BOYLE
S.J,D.SETOGUCHI,D.BOYLE,P.MARLEAU
S.J,P.MARLEAU,J.PAVELSKI,D.SETOGUCHI
EDM,K.FOSTER,R.JONES,J.EBERLE
EDM,J.EBERLE,A.COGLIANO,K.FOSTER
EDM,L.OMARK,T.HARTIKAINEN,A.COGLIANO
VAN,A.BURROWS,H.SEDIN,K.BIEKSA
EDM,M.PAAJARVI,L.OMARK,C.VANDEVELDE
PIT,T.KENNEDY,J.STAAL,C.KUNITZ
FLA,J.SKILLE,M.REASONER,D.KULIKOV
FLA,C.WILSON,S.SAMSONOV,M.WEAVER
PIT,P.DUPUIS,M.TALBOT,C.CONNER
PIT,Z.MICHALEK,P.MARTIN,J.STAAL
PIT,C.ADAMS,J.STAAL,B.LOVEJOY
WSH,M.KNUBLE,J.CARLSON,A.OVECHKIN
WSH,A.SEMIN,N.BACKSTROM,M.STURM
BUF,T.VANEK,J.POMINVILLE,C.BUTLER
BUF,D.STAFFORD,B.BOYES,T.MYERS
BUF,P.GAUSTAD,N.GERBE,M.WEBER
WSH,M.KNUBLE,B.LAICH,N.BACKSTROM
BUF,D.STAFFORD,T.CONNOLLY,
WSH,J.ARNOTT,A.OVECHKIN,A.SEMIN
WSH,A.OVECHKIN,J.CARLSON,N.BACKSTROM
CAR,J.JOKINEN,J.CORVO,D.JOSLIN
NYI,J.JOENSUU,J.HILLEN,
NYI,J.TAVARES,M.MOULSON,D.REESE
CAR,J.CORVO,T.GLEASON,T.RUUTU
CAR,E.COLE,E.STAAL,J.CORVO
CAR,E.STAAL,,
MTL,M.DARCHE,B.GIONTA,H.GILL
MTL,P.SUBBAN,T.PLEKANEC,M.CAMMALLERI
MTL,M.DARCHE,B.GIONTA,S.GOMEZ
N.J,I.KOVALCHUK,P.ELIAS,D.ZUBRUS
TOR,P.KESSEL,M.GRABOVSKI,C.MACARTHUR
TOR,N.KADRI,,
OTT,J.SPEZZA,B.BUTLER,
OTT,J.SPEZZA,A.BENOIT,P.WIERCIOCH
TOR,T.BOZAK,J.LUPUL,C.GUNNARSSON
TOR,N.KULEMIN,C.MACARTHUR,
NSH,R.SUTER,M.FISHER,P.HORNQVIST
NSH,M.ERAT,S.WEBER,R.SUTER
NSH,S.KOSTITSYN,M.FISHER,M.HALISCHUK
DET,J.KINDL,,
DET,J.ABDELKADER,B.STUART,T.HOLMSTROM
DET,J.ABDELKADER,T.BERTUZZI,B.RAFALSKI
DET,D.CLEARY,B.RAFALSKI,H.ZETTERBERG
L.A,W.SIMMONDS,W.MITCHELL,T.LEWIS
DAL,B.RICHARDS,J.BENN,A.GOLIGOSKI
L.A,M.GREENE,W.SIMMONDS,K.CLIFFORD
L.A,D.BROWN,J.STOLL,
MIN,P.BOUCHARD,K.BRODZIAK,C.CLUTTERBUCK
T.B,R.MALONE,D.MOORE,M.LUNDIN
T.B,S.DOWNIE,S.GAGNE,E.BREWER
T.B,S.BERGENHEIM,M.ST LOUIS,
BOS,M.RECCHI,P.BERGERON,B.MARCHAND
ATL,D.BYFUGLIEN,Z.BOGOSIAN,B.LITTLE
ATL,E.KANE,N.ANTROPOV,
BOS,D.PAILLE,,
BOS,M.RYDER,,
COL,P.DUPUIS,J.MCCLEMENT,R.OREILLY
COL,J.MCCLEMENT,D.WINNIK,C.MCLEOD
PHX,L.STEMPNIAK,,
PHX,R.WHITNEY,E.BELANGER,S.DOAN
PHX,S.DOAN,R.WHITNEY,K.YANDLE
COL,R.OREILLY,K.PORTER,J.LILES
STL,M.DAGOSTINI,D.BACKES,K.SHATTENKIRK
STL,D.BACKES,K.SHATTENKIRK,T.OSHIE
CGY,J.IGINLA,A.TANGUAY,M.GIORDANO
CGY,A.TANGUAY,J.IGINLA,D.LANGKOW
CGY,J.IGINLA,A.TANGUAY,
CHI,P.KANE,C.CAMPOLI,N.LEDDY
CHI,B.SEABROOK,P.KANE,M.HOSSA
CBJ,M.MAYOROV,A.STRALMAN,A.VERMETTE
CBJ,D.BRASSARD,A.STRALMAN,A.VERMETTE
CBJ,S.PAHLSSON,A.STRALMAN,S.LEPISTO
CHI,B.BICKELL,D.KEITH,
PHI,J.VAN RIEMSDYK,M.RICHARDS,A.MESZAROS
N.J,P.ELIAS,B.ROLSTON,H.TALLINDER
N.J,P.ELIAS,B.ROLSTON,
PHI,J.CARTER,N.ZHERDEV,C.GIROUX
N.J,N.PALMIERI,I.KOVALCHUK,T.ZAJAC
N.J,P.ELIAS,B.ROLSTON,D.ZUBRUS
S.J,D.BOYLE,J.PAVELSKI,K.WELLWOOD
S.J,L.COUTURE,R.CLOWE,D.HEATLEY
S.J,M.VLASIC,J.THORNTON,D.SETOGUCHI
S.J,P.MARLEAU,J.MAYERS,I.WHITE
S.J,P.MARLEAU,J.THORNTON,D.HEATLEY
S.J,B.EAGER,J.MAYERS,M.VLASIC
OTT,N.FOLIGNO,,
OTT,C.GREENING,M.SVATOS,
FLA,M.REPIK,M.REASONER,
OTT,C.GREENING,M.SVATOS,C.PHILLIPS
OTT,F.KUBA,E.CONDRA,R.SHANNON
T.B,S.DOWNIE,S.GAGNE,S.STAMKOS
T.B,M.ST LOUIS,V.LECAVALIER,V.HEDMAN
PIT,M.RUPP,A.KOVALEV,
L.A,K.CLIFFORD,D.DOUGHTY,B.RICHARDSON
VAN,D.SEDIN,V.ORESKOVICH,
VAN,C.EHRHOFF,J.HANSEN,
VAN,R.KESLER,D.SEDIN,S.SALO
NSH,C.WILSON,M.HALISCHUK,B.GEOFFRION
NSH,J.TOOTOO,C.FRANSON,M.ERAT
NSH,M.ERAT,M.FISHER,S.KOSTITSYN
COL,P.STASTNY,M.HEJDUK,M.DUCHENE
COL,D.JONES,J.LILES,K.PORTER
MIN,A.MIETTINEN,M.CULLEN,A.BRUNETTE
MIN,M.ZIDLICKY,P.BOUCHARD,K.BRODZIAK
MIN,B.STAUBITZ,E.NYSTROM,J.MADDEN
MIN,M.HAVLAT,C.KOBASEW,B.BURNS
EDM,T.GILBERT,R.JONES,M.PAAJARVI
EDM,L.OMARK,T.GILBERT,J.VANDERMEER
WSH,J.CARLSON,B.LAICH,J.CHIMERA
CBJ,A.VERMETTE,M.CALVERT,T.KUBALIK
WSH,M.KNUBLE,N.BACKSTROM,A.OVECHKIN
CBJ,F.TYUTIN,T.KUBALIK,M.CALVERT
WSH,J.ARNOTT,M.STURM,
CBJ,S.UPSHALL,D.MACKENZIE,
WSH,J.CHIMERA,B.LAICH,J.CARLSON
ATL,N.ANTROPOV,E.KANE,
NYR,V.PROSPAL,M.GABORIK,
NYI,B.COMEAU,J.BAILEY,T.HAMONIC
NYI,R.MARTINEK,P.PARENTEAU,J.TAVARES
NYI,J.JOENSUU,R.MARTINEK,J.HILLEN
NYI,P.PARENTEAU,M.MOULSON,D.REESE
NYI,M.MOULSON,J.TAVARES,D.REESE
NYI,T.GILLIES,D.REESE,M.MARTIN
NYR,B.DUBINSKY,B.PRUST,B.BOYLE
TOR,L.SCHENN,C.GUNNARSSON,J.LUPUL
BOS,B.MARCHAND,,
BOS,D.KREJCI,M.LUCIC,N.HORTON
TOR,J.LUPUL,P.KESSEL,T.BOZAK
BOS,A.FERENCE,B.MARCHAND,P.BERGERON
TOR,J.LUPUL,P.KESSEL,L.SCHENN
CGY,J.IGINLA,A.TANGUAY,M.GIORDANO
ANA,B.RYAN,B.MCMILLAN,B.WINCHESTER
ANA,C.PERRY,C.FOWLER,L.VISNOVSKY
ANA,L.VISNOVSKY,C.PERRY,T.LYDMAN
CGY,M.GIORDANO,J.IGINLA,A.TANGUAY
ANA,C.PERRY,T.SELANNE,
DET,M.MODANO,T.HOLMSTROM,
STL,C.STEWART,P.BERGLUND,V.SOBOTKA
STL,C.JANSSEN,R.REAVES,P.MCRAE
DET,T.BERTUZZI,J.FRANZEN,V.FILPPULA
STL,C.PORTER,,
STL,M.DAGOSTINI,N.NIKITIN,V.SOBOTKA
STL,B.CROMBEEN,A.MCDONALD,R.POLAK
STL,D.BACKES,K.SHATTENKIRK,M.DAGOSTINI
DET,H.ZETTERBERG,N.LIDSTROM,J.FRANZEN
STL,R.POLAK,C.PORTER,B.CROMBEEN
STL,V.SOBOTKA,C.STEWART,N.NIKITIN
STL,P.BERGLUND,C.STEWART,K.SHATTENKIRK
STL,C.PORTER,C.JANSSEN,A.CRACKNELL
CAR,J.SKINNER,,
CAR,J.SKINNER,T.RUUTU,
MTL,M.CAMMALLERI,J.WISNIEWSKI,T.PLEKANEC
CAR,J.MCBAIN,E.COLE,C.STILLMAN
CAR,J.PITKANEN,T.RUUTU,J.SKINNER
MTL,P.SUBBAN,J.WISNIEWSKI,T.PLEKANEC
CAR,J.MCBAIN,D.BOWMAN,
CAR,C.STILLMAN,J.CORVO,E.STAAL
N.J,I.KOVALCHUK,N.PALMIERI,T.ZAJAC
N.J,J.JOSEFSON,N.PALMIERI,I.KOVALCHUK
NYI,F.NIELSEN,,
NYI,F.NIELSEN,M.MARTIN,K.OKPOSO
N.J,A.GREENE,P.ELIAS,D.ZUBRUS
BUF,T.CONNOLLY,T.VANEK,M.GRAGNANI
L.A,D.BROWN,T.LEWIS,R.SMYTH
L.A,D.BROWN,T.LEWIS,
T.B,M.ST LOUIS,V.LECAVALIER,S.GAGNE
T.B,D.MOORE,M.BERGERON,D.TYRELL
T.B,M.ST LOUIS,S.GAGNE,S.STAMKOS
OTT,J.SPEZZA,C.GREENING,D.HALE
T.B,D.MOORE,D.TYRELL,B.CLARK
OTT,M.MICHALEK,F.KUBA,J.SPEZZA
T.B,S.STAMKOS,A.HALL,D.MOORE
MTL,R.HAMRLIK,J.HALPERN,M.CAMMALLERI
MTL,M.DARCHE,S.GOMEZ,
ATL,N.ANTROPOV,E.BOULTON,
MTL,A.KOSTITSYN,P.MARA,
BOS,Z.CHARA,P.BERGERON,B.MARCHAND
BOS,J.BOYCHUK,M.RECCHI,M.LUCIC
BOS,N.HORTON,D.PAILLE,G.CAMPBELL
PHX,D.SCHLEMKO,M.ROZSIVAL,E.BELANGER
DAL,J.BENN,S.ROBIDAS,J.LANGENBRUNNER
NSH,M.FISHER,J.BLUM,S.KOSTITSYN
VAN,A.BURROWS,H.SEDIN,D.SEDIN
VAN,A.BURROWS,D.SEDIN,H.SEDIN
VAN,A.ROME,J.HANSEN,
MIN,E.NYSTROM,M.HAVLAT,C.STONER
STL,C.STEWART,P.BERGLUND,A.MCDONALD
STL,C.STEWART,K.SHATTENKIRK,C.COLAIACOVO
MIN,P.BOUCHARD,C.STONER,
CBJ,S.UPSHALL,D.DORSETT,S.PAHLSSON
FLA,D.BOOTH,S.SAMSONOV,M.SANTORELLI
