team,scorer,assist1,assist2
ATL,R.HAINSEY,R.PEVERLEY,
ATL,C.ARMSTRONG,V.KOZLOV,R.PEVERLEY
T.B,S.STAMKOS,,
ATL,C.STUART,M.REASONER,
PIT,E.MALKIN,S.GONCHAR,R.FEDOTENKO
MTL,R.HAMRLIK,M.KOMISAREK,G.LATENDRESSE
PIT,M.TALBOT,P.DUPUIS,
PIT,K.LETANG,J.STAAL,
TOR,B.DEVEREAUX,L.STEMPNIAK,
TOR,B.DEVEREAUX,L.STEMPNIAK,M.STAJAN
OTT,J.SPEZZA,,
OTT,C.KELLY,,
TOR,N.HAGMAN,M.GRABOVSKI,A.PONIKAROVSKY
TOR,B.DEVEREAUX,M.STAJAN,
TOR,N.HAGMAN,,
PHX,S.REINPRECHT,K.YANDLE,S.DOAN
ANA,E.CHRISTENSEN,J.WISNIEWSKI,R.WHITNEY
PHX,T.FEDORUK,Z.MICHALEK,S.REINPRECHT
PHX,S.REINPRECHT,K.YANDLE,E.JOVANOVSKI
ANA,C.PERRY,S.NIEDERMAYER,T.SELANNE
PHX,E.LISIN,S.DOAN,S.REINPRECHT
ANA,B.RYAN,J.WISNIEWSKI,A.EBBETT
ANA,T.SELANNE,R.GETZLAF,S.NIEDERMAYER
BUF,T.CONNOLLY,T.VANEK,A.SEKERA
BUF,C.BUTLER,C.RIVET,A.MAIR
BUF,T.VANEK,J.POMINVILLE,
BUF,D.PAILLE,M.ELLIS,T.NUMMINEN
BUF,M.ELLIS,A.SEKERA,
BOS,M.RECCHI,M.HUNWICK,M.RYDER
BUF,T.VANEK,T.CONNOLLY,J.SPACEK
CHI,N.HJALMARSSON,M.HAVLAT,B.CAMPBELL
DET,V.FILPPULA,J.HUDLER,B.RAFALSKI
DET,H.ZETTERBERG,D.CLEARY,
CHI,B.EAGER,A.LADD,B.CAMPBELL
CHI,D.BYFUGLIEN,,
CHI,A.LADD,B.SEABROOK,M.HAVLAT
NYI,S.BERGENHEIM,D.WEIGHT,B.GERVAIS
PHI,J.LUPUL,B.COBURN,J.CARTER
PHI,M.KNUBLE,S.GAGNE,D.BRIERE
NYI,T.JACKMAN,A.HILBERT,J.BAILEY
PHI,S.GAGNE,M.RICHARDS,
S.J,D.SETOGUCHI,C.EHRHOFF,J.THORNTON
L.A,M.HANDZUS,W.SIMMONDS,D.DREWISKE
L.A,A.FROLOV,J.WILLIAMS,
L.A,W.SIMMONDS,D.DREWISKE,E.PURCELL
S.J,J.PAVELSKI,M.MICHALEK,M.VLASIC
L.A,P.HARROLD,J.ZEILER,
S.J,P.MARLEAU,R.BLAKE,D.SETOGUCHI
VAN,H.SEDIN,D.SEDIN,W.MITCHELL
N.J,D.CLARKSON,B.ROLSTON,B.SALVADOR
CAR,A.BABCHUK,R.BRINDAMOUR,R.WHITNEY
N.J,Z.PARISE,N.HAVELID,B.ROLSTON
CAR,A.BABCHUK,R.WHITNEY,R.BRINDAMOUR
N.J,D.ZUBRUS,B.GIONTA,
STL,A.MCDONALD,K.TKACHUK,B.BOYES
STL,K.TKACHUK,B.BOYES,A.MCDONALD
CBJ,J.NOVOTNY,J.HEJDA,J.VORACEK
STL,K.TKACHUK,J.MCKEE,J.WOYWITKA
ANA,T.MARCHANT,R.NIEDERMAYER,P.NOKELAINEN
DAL,S.OTT,I.VISHNEVSKIY,M.NISKANEN
ANA,S.NIEDERMAYER,C.PERRY,J.WISNIEWSKI
DAL,F.BRUNNSTROM,S.OTT,M.RIBEIRO
ANA,A.EBBETT,T.SELANNE,S.NIEDERMAYER
DAL,S.OTT,F.BRUNNSTROM,M.RIBEIRO
EDM,A.KOTALIK,A.HEMSKY,S.HORCOFF
EDM,S.MACINTYRE,K.BRODZIAK,S.SOURAY
EDM,S.HORCOFF,S.SOURAY,D.GREBESHKOV
CGY,M.CAMMALLERI,O.JOKINEN,M.PELECH
EDM,P.OSULLIVAN,K.BRODZIAK,
EDM,S.SOURAY,D.GREBESHKOV,S.HORCOFF
NSH,J.ARNOTT,S.SULLIVAN,
MIN,D.FRITSCHE,,
MIN,A.BRUNETTE,J.SHEPPARD,K.FOSTER
MIN,M.BERGERON,C.GILLIES,D.FRITSCHE
MIN,K.JOHNSSON,J.SHEPPARD,M.GABORIK
NSH,J.ARNOTT,D.HAMHUIS,J.DUMONT
MIN,M.BERGERON,M.GABORIK,P.OLVECKY
NSH,S.WEBER,J.DUMONT,S.SULLIVAN
MIN,M.KOIVU,,
NSH,S.SULLIVAN,S.WEBER,
MIN,C.CLUTTERBUCK,S.VEILLEUX,K.FOSTER
MIN,M.ZIDLICKY,M.KOIVU,
PHX,S.UPSHALL,M.LOMBARDI,
PHX,E.JOVANOVSKI,S.DOAN,M.LOMBARDI
PHX,Z.MICHALEK,P.MUELLER,
S.J,T.MOEN,M.GRIER,M.GOC
PHX,P.MUELLER,S.UPSHALL,J.LINDSTROM
DET,N.KRONWALL,H.ZETTERBERG,J.HUDLER
NSH,S.NICHOL,V.KOISTINEN,J.DUMONT
DET,N.LIDSTROM,B.RAFALSKI,V.FILPPULA
DET,J.FRANZEN,H.ZETTERBERG,D.CLEARY
NSH,J.ARNOTT,,
NSH,J.DUMONT,R.JONES,J.ARNOTT
T.B,S.STAMKOS,Z.KONOPKA,M.ST. LOUIS
WSH,B.LAICH,N.BACKSTROM,M.GREEN
WSH,B.LAICH,M.GREEN,M.NYLANDER
WSH,D.STECKEL,M.BRADLEY,K.AUCOIN
T.B,M.PETTINGER,P.SZCZECHURA,V.MIHALIK
WSH,M.GREEN,,
NYI,F.NIELSEN,D.WEIGHT,R.PARK
PIT,P.BOUCHER,R.FEDOTENKO,E.MALKIN
PIT,P.DUPUIS,C.ADAMS,E.GODARD
PIT,M.COOKE,J.STAAL,T.KENNEDY
PIT,B.GUERIN,S.CROSBY,
PIT,S.CROSBY,S.GONCHAR,E.MALKIN
PIT,T.KENNEDY,P.BOUCHER,R.SCUDERI
OTT,J.RUUTU,B.LEE,J.WINCHESTER
N.J,B.GIONTA,B.SHANAHAN,M.MOTTAU
N.J,B.ROLSTON,D.CLARKSON,
OTT,D.HEATLEY,J.SPEZZA,J.WINCHESTER
VAN,R.KESLER,M.SUNDIN,A.EDLER
COL,C.STEWART,R.MACIAS,T.HENSICK
DAL,F.BRUNNSTROM,L.ERIKSSON,I.VISHNEVSKIY
DAL,M.PARRISH,M.FISTRIC,
COL,J.LILES,M.HEJDUK,T.GALIARDI
ATL,Z.BOGOSIAN,V.KOZLOV,T.ENSTROM
FLA,N.HORTON,S.WEISS,J.BOUWMEESTER
ATL,Z.BOGOSIAN,M.REASONER,
FLA,C.STILLMAN,G.CAMPBELL,N.HORTON
FLA,D.BOOTH,S.WEISS,
BUF,J.POMINVILLE,T.CONNOLLY,J.SPACEK
BUF,M.ELLIS,J.SPACEK,D.PAILLE
BUF,J.HECHT,D.PAILLE,
BUF,J.POMINVILLE,T.CONNOLLY,
BUF,D.ROY,,
CAR,E.STAAL,R.WHITNEY,A.BABCHUK
NYR,M.NASLUND,R.CALLAHAN,C.DRURY
NYR,R.CALLAHAN,D.MORRIS,C.DRURY
PHI,D.BRIERE,M.RICHARDS,K.TIMONEN
BOS,P.BERGERON,M.HUNWICK,M.RECCHI
MTL,A.KOVALEV,M.DANDENAULT,
BOS,P.KESSEL,M.STUART,
BOS,M.RECCHI,Z.CHARA,P.BERGERON
MTL,M.DAGOSTINI,A.KOSTITSYN,Y.WEBER
MTL,M.SCHNEIDER,R.HAMRLIK,S.KOIVU
MTL,M.DAGOSTINI,,
BOS,Z.CHARA,M.RECCHI,M.SAVARD
BOS,M.RECCHI,P.BERGERON,
CHI,B.SEABROOK,B.CAMPBELL,D.KEITH
CHI,D.BOLLAND,K.VERSTEEG,D.KEITH
CBJ,A.VERMETTE,R.NASH,R.TORRES
CBJ,J.WILLIAMS,A.VERMETTE,R.UMBERGER
CHI,M.HAVLAT,P.KANE,J.TOEWS
CBJ,R.NASH,J.CHIMERA,J.HEJDA
TOR,J.FINGER,J.BLAKE,C.HANSON
BUF,J.POMINVILLE,J.SPACEK,D.STAFFORD
BUF,T.VANEK,J.POMINVILLE,
BUF,P.GAUSTAD,A.MAIR,J.SPACEK
PIT,R.FEDOTENKO,J.STAAL,T.KENNEDY
PIT,S.CROSBY,E.MALKIN,C.KUNITZ
PIT,S.CROSBY,C.KUNITZ,E.MALKIN
PIT,M.COOKE,J.STAAL,K.LETANG
T.B,J.HALPERN,P.SZCZECHURA,
T.B,M.ST. LOUIS,S.STAMKOS,L.KRAJICEK
T.B,P.SZCZECHURA,,
PIT,P.SYKORA,R.FEDOTENKO,
T.B,J.HALPERN,M.KARSUMS,B.BOCHENSKI
PIT,J.STAAL,,
OTT,C.SCHUBERT,J.WINCHESTER,C.PHILLIPS
OTT,M.FISHER,A.VOLCHENKOV,J.RUUTU
BOS,P.KESSEL,M.SAVARD,
OTT,D.HEATLEY,R.SHANNON,F.KUBA
BOS,Z.CHARA,M.SAVARD,M.RECCHI
PHX,S.UPSHALL,M.LOMBARDI,K.YANDLE
STL,B.CROMBEEN,A.STEEN,J.MCCLEMENT
STL,B.WINCHESTER,K.TKACHUK,
STL,K.TKACHUK,,
STL,B.CROMBEEN,A.STEEN,J.MCCLEMENT
STL,D.PERRON,T.OSHIE,D.BACKES
VAN,R.RYPIEN,R.JOHNSON,A.EDLER
CGY,J.IGINLA,O.JOKINEN,M.CAMMALLERI
VAN,M.OHLUND,R.KESLER,
VAN,M.OHLUND,M.SUNDIN,A.EDLER
VAN,H.SEDIN,D.SEDIN,A.BURROWS
L.A,A.FROLOV,W.SIMMONDS,D.DREWISKE
L.A,W.SIMMONDS,M.HANDZUS,
EDM,F.PISANI,D.GREBESHKOV,T.GILBERT
MIN,M.GABORIK,A.BRUNETTE,J.SHEPPARD
MIN,E.BELANGER,M.GABORIK,K.FOSTER
MIN,O.NOLAN,M.GABORIK,M.KOIVU
DAL,F.BRUNNSTROM,M.RIBEIRO,S.OTT
NSH,V.FIDDLER,J.WARD,
CHI,J.TOEWS,B.CAMPBELL,
CHI,D.BYFUGLIEN,A.LADD,
CHI,P.KANE,M.HAVLAT,
NSH,J.ARNOTT,S.SULLIVAN,J.DUMONT
CHI,M.HAVLAT,P.KANE,
WSH,T.FLEISCHMANN,B.POTHIER,N.BACKSTROM
ATL,R.PEVERLEY,R.HAINSEY,
WSH,V.KOZLOV,N.BACKSTROM,T.FLEISCHMANN
WSH,A.SEMIN,A.OVECHKIN,J.SCHULTZ
ATL,M.REASONER,T.ENSTROM,Z.BOGOSIAN
WSH,S.FEDOROV,A.OVECHKIN,
CAR,D.SEIDENBERG,,
CAR,E.STAAL,E.COLE,F.KABERLE
CAR,S.WALKER,E.STAAL,A.BABCHUK
CAR,E.STAAL,E.COLE,D.SEIDENBERG
CAR,R.BRINDAMOUR,J.JOKINEN,D.SEIDENBERG
CAR,E.STAAL,E.COLE,A.BABCHUK
CAR,T.RUUTU,A.BABCHUK,R.WHITNEY
CAR,F.KABERLE,S.SAMSONOV,J.JOKINEN
CAR,T.RUUTU,A.BABCHUK,E.COLE
FLA,B.MCLEAN,M.FROLIK,N.TARNASKY
PHI,J.LUPUL,M.CARLE,J.CARTER
PHI,J.CARTER,,
NYR,C.DRURY,R.CALLAHAN,
MTL,M.DANDENAULT,C.HIGGINS,G.METROPOLIT
NYR,N.ANTROPOV,S.AVERY,
NYR,C.DRURY,M.NASLUND,R.CALLAHAN
TOR,M.GRABOVSKI,A.PONIKAROVSKY,
TOR,J.HAMILTON,J.MAYERS,B.DEVEREAUX
TOR,C.HANSON,J.BLAKE,L.SCHENN
N.J,J.LANGENBRUNNER,P.MARTIN,
TOR,J.MITCHELL,N.HAGMAN,L.STEMPNIAK
CGY,D.LANGKOW,J.IGINLA,M.CAMMALLERI
L.A,W.SIMMONDS,M.HANDZUS,
CGY,J.IGINLA,M.CAMMALLERI,J.LEOPOLD
CGY,J.VANDERMEER,,
CGY,D.MOSS,C.CONROY,M.PELECH
OTT,C.CAMPOLI,N.FOLIGNO,M.COMRIE
MTL,A.KOVALEV,S.KOIVU,M.KOMISAREK
MTL,M.DANDENAULT,R.HAMRLIK,P.BRISEBOIS
OTT,D.HEATLEY,M.FISHER,J.WINCHESTER
OTT,D.HEATLEY,A.VOLCHENKOV,
DET,B.STUART,M.HOSSA,T.HOLMSTROM
DET,M.HOSSA,N.LIDSTROM,H.ZETTERBERG
DET,M.HOSSA,P.DATSYUK,T.HOLMSTROM
BUF,P.GAUSTAD,A.MAIR,C.RIVET
DET,N.LIDSTROM,J.ERICSSON,P.DATSYUK
COL,T.GALIARDI,M.HEJDUK,D.TUCKER
COL,B.GUITE,W.WOLSKI,M.SVATOS
COL,M.HEJDUK,,
COL,T.GALIARDI,M.HEJDUK,D.TUCKER
VAN,P.DEMITRA,,
ANA,P.NOKELAINEN,S.NIEDERMAYER,T.MARCHANT
S.J,J.ROENICK,J.THORNTON,J.CHEECHOO
ANA,C.PERRY,T.SELANNE,R.GETZLAF
S.J,J.PAVELSKI,D.BOYLE,C.EHRHOFF
S.J,J.CHEECHOO,C.EHRHOFF,D.BOYLE
CHI,K.VERSTEEG,A.LADD,
FLA,R.OLESZ,J.CULLIMORE,B.MCCABE
PIT,P.DUPUIS,T.KENNEDY,J.STAAL
FLA,B.MCCABE,S.WEISS,J.BOUWMEESTER
FLA,D.BOOTH,J.BOUWMEESTER,C.STILLMAN
PIT,M.EATON,K.LETANG,C.KUNITZ
FLA,V.PELTONEN,R.OLESZ,K.SKRASTINS
WSH,T.FLEISCHMANN,,
ATL,C.ARMSTRONG,V.KOZLOV,R.PEVERLEY
ATL,J.SLATER,E.PERRIN,
WSH,K.AUCOIN,A.OVECHKIN,A.SEMIN
ATL,I.KOVALCHUK,B.LITTLE,T.WHITE
WSH,M.NYLANDER,B.LAICH,E.FEHR
WSH,E.FEHR,B.LAICH,M.NYLANDER
WSH,A.SEMIN,T.FLEISCHMANN,K.AUCOIN
ATL,V.KOZLOV,,
WSH,B.LAICH,N.BACKSTROM,A.OVECHKIN
DET,J.HUDLER,H.ZETTERBERG,
DET,P.DATSYUK,M.HOSSA,T.HOLMSTROM
MIN,C.CLUTTERBUCK,,
MIN,M.GABORIK,C.CLUTTERBUCK,P.OLVECKY
DET,M.HOSSA,T.HOLMSTROM,P.DATSYUK
EDM,A.KOTALIK,S.HORCOFF,S.SOURAY
EDM,D.GREBESHKOV,S.GAGNER,P.OSULLIVAN
VAN,M.RAYMOND,M.SUNDIN,M.OHLUND
EDM,S.GAGNER,,
VAN,A.BURROWS,H.SEDIN,S.SALO
EDM,S.SOURAY,A.HEMSKY,S.GAGNER
VAN,K.WELLWOOD,R.KESLER,P.DEMITRA
EDM,A.HEMSKY,,
L.A,B.BOYLE,K.CALDER,
L.A,B.BOYLE,,
PHX,S.DOAN,,
L.A,A.FROLOV,J.WILLIAMS,A.KOPITAR
L.A,A.KOPITAR,M.GREENE,J.WILLIAMS
L.A,J.WILLIAMS,A.KOPITAR,D.DOUGHTY
L.A,A.FROLOV,J.JOHNSON,D.DOUGHTY
ANA,B.RYAN,R.GETZLAF,C.PERRY
ANA,C.PERRY,R.GETZLAF,C.PRONGER
S.J,J.THORNTON,D.BOYLE,
S.J,M.MICHALEK,C.EHRHOFF,E.NABOKOV
ANA,M.BROWN,E.CHRISTENSEN,
ANA,T.SELANNE,R.GETZLAF,
ANA,B.RYAN,E.CHRISTENSEN,R.GETZLAF
DAL,L.ERIKSSON,T.WANDELL,
STL,B.BOYES,M.WEAVER,K.TKACHUK
DAL,M.RIBEIRO,M.NISKANEN,D.SYDOR
STL,B.BOYES,B.JACKMAN,D.BACKES
STL,D.BACKES,A.MCDONALD,B.BOYES
DAL,L.ERIKSSON,J.NEAL,T.WANDELL
STL,T.OSHIE,B.BOYES,K.TKACHUK
DAL,S.OTT,,
DAL,T.DALEY,M.MODANO,F.BRUNNSTROM
CBJ,R.NASH,M.MALHOTRA,J.HEJDA
NSH,S.WEBER,R.SUTER,J.ARNOTT
CBJ,J.NOVOTNY,J.VORACEK,
CBJ,R.NASH,J.WILLIAMS,M.MALHOTRA
NSH,J.ARNOTT,J.DUMONT,G.ZANON
NSH,J.ARNOTT,R.BONK,D.HAMHUIS
NSH,R.BONK,J.SMITHSON,J.TOOTOO
CBJ,J.WILLIAMS,A.VERMETTE,R.TORRES
PIT,T.KENNEDY,R.FEDOTENKO,R.SCUDERI
CAR,E.STAAL,E.COLE,T.RUUTU
CAR,C.LAROSE,J.JOKINEN,R.WHITNEY
PIT,R.FEDOTENKO,J.STAAL,T.KENNEDY
CAR,A.BABCHUK,T.GLEASON,R.WHITNEY
NYI,R.PARK,J.JOENSUU,
NYI,R.MARTINEK,B.GERVAIS,J.JOENSUU
T.B,M.PETTINGER,M.KARSUMS,
NYI,J.BAILEY,B.COMEAU,B.GERVAIS
OTT,N.FOLIGNO,J.SPEZZA,D.ALFREDSSON
OTT,C.KELLY,C.CAMPOLI,B.LEE
PHI,D.POWE,,
PHI,M.RICHARDS,D.BRIERE,
PHI,S.GAGNE,M.RICHARDS,
OTT,J.SPEZZA,D.HEATLEY,
MTL,A.KOVALEV,M.SCHNEIDER,
MTL,G.LATENDRESSE,R.HAMRLIK,M.LAPIERRE
MTL,A.TANGUAY,S.KOIVU,A.KOVALEV
MTL,C.HIGGINS,M.DANDENAULT,J.GORGES
TOR,J.MITCHELL,J.HARRISON,J.BLAKE
MTL,M.LAPIERRE,G.LATENDRESSE,A.KOVALEV
MTL,J.GORGES,R.HAMRLIK,A.KOVALEV
TOR,B.DEVEREAUX,,
N.J,D.CLARKSON,,
N.J,Z.PARISE,P.MARTIN,
N.J,J.LANGENBRUNNER,B.HOLIK,
BUF,J.HECHT,D.ROY,T.LYDMAN
BUF,C.MACARTHUR,C.RIVET,T.CONNOLLY
BOS,B.WHEELER,P.AXELSSON,D.WIDEMAN
CHI,S.PAHLSSON,A.LADD,D.BYFUGLIEN
NSH,C.OREILLY,J.WARD,S.SULLIVAN
CHI,J.TOEWS,M.HAVLAT,P.KANE
CHI,M.HAVLAT,J.TOEWS,
ATL,R.PEVERLEY,C.ARMSTRONG,N.OYSTRICK
FLA,G.CAMPBELL,R.ZEDNIK,V.PELTONEN
ATL,R.PEVERLEY,V.KOZLOV,C.ARMSTRONG
ATL,T.WHITE,,
MIN,A.BRUNETTE,M.ZIDLICKY,M.BERGERON
MIN,C.CLUTTERBUCK,E.BELANGER,N.SCHULTZ
MIN,O.NOLAN,A.MIETTINEN,S.VEILLEUX
MIN,M.GABORIK,J.SHEPPARD,M.SKOULA
WSH,A.OVECHKIN,B.LAICH,V.KOZLOV
BUF,D.STAFFORD,J.SPACEK,C.RIVET
BUF,C.MACARTHUR,T.LYDMAN,J.POMINVILLE
WSH,A.SEMIN,B.LAICH,A.OVECHKIN
WSH,S.FEDOROV,T.FLEISCHMANN,
BUF,D.ROY,T.CONNOLLY,J.SPACEK
WSH,S.FEDOROV,A.OVECHKIN,V.KOZLOV
BUF,M.AFINOGENOV,T.CONNOLLY,T.LYDMAN
BUF,J.POMINVILLE,T.CONNOLLY,
PHI,R.JONES,D.BRIERE,C.GIROUX
PHI,C.GIROUX,A.ASHAM,D.BRIERE
PHI,S.GAGNE,M.RICHARDS,K.TIMONEN
PHI,S.HARTNELL,J.CARTER,M.CARLE
PHI,J.CARTER,D.POWE,K.TIMONEN
PHI,J.CARTER,D.BRIERE,R.JONES
TOR,L.SCHENN,N.KULEMIN,I.WHITE
TOR,B.DEVEREAUX,J.MAYERS,B.MAY
TOR,M.GRABOVSKI,L.SCHENN,N.KULEMIN
PHI,J.CARTER,J.LUPUL,M.CARLE
TOR,N.KULEMIN,A.PONIKAROVSKY,J.FINGER
PHI,D.BRIERE,C.GIROUX,D.POWE
TOR,J.MAYERS,M.STAJAN,N.HAGMAN
T.B,E.ARTYUKHIN,J.MELICHAR,
T.B,S.STAMKOS,M.ST. LOUIS,M.LASHOFF
N.J,B.SHANAHAN,,
N.J,J.PANDOLFO,J.LANGENBRUNNER,D.ODUYA
N.J,J.LANGENBRUNNER,B.ROLSTON,Z.PARISE
T.B,R.MALONE,,
N.J,J.LANGENBRUNNER,T.ZAJAC,Z.PARISE
T.B,M.KARSUMS,M.PETTINGER,L.KRAJICEK
N.J,Z.PARISE,T.ZAJAC,P.MARTIN
S.J,J.CHEECHOO,J.ROENICK,R.BLAKE
S.J,D.BOYLE,J.PAVELSKI,C.EHRHOFF
EDM,S.GAGNER,R.NILSSON,D.PENNER
DAL,F.BRUNNSTROM,J.NEAL,J.LUNDQVIST
CGY,J.IGINLA,J.LEOPOLD,D.PHANEUF
CGY,C.CONROY,D.PHANEUF,J.VANDERMEER
STL,D.BACKES,B.WINCHESTER,D.HINOTE
STL,D.BACKES,B.JACKMAN,A.STEEN
DET,P.DATSYUK,N.LIDSTROM,T.HOLMSTROM
DET,N.LIDSTROM,N.KRONWALL,P.DATSYUK
STL,D.BACKES,B.BOYES,
STL,A.MCDONALD,T.OSHIE,C.COLAIACOVO
DET,J.FRANZEN,N.KRONWALL,N.LIDSTROM
DET,N.KRONWALL,J.FRANZEN,
STL,D.BACKES,B.BOYES,A.MCDONALD
L.A,D.ARMSTRONG,,
PHX,E.JOVANOVSKI,S.DOAN,S.REINPRECHT
PHX,S.UPSHALL,M.LOMBARDI,E.JOVANOVSKI
ANA,T.SELANNE,B.RYAN,R.WHITNEY
ANA,B.RYAN,R.GETZLAF,S.NIEDERMAYER
VAN,H.SEDIN,A.BURROWS,D.SEDIN
VAN,K.WELLWOOD,S.BERNIER,T.PYATT
VAN,A.BURROWS,D.SEDIN,H.SEDIN
VAN,D.SEDIN,K.BIEKSA,S.SALO
ANA,B.RYAN,C.PERRY,S.NIEDERMAYER
VAN,R.KESLER,P.DEMITRA,H.SEDIN
ANA,C.PERRY,R.WHITNEY,R.GETZLAF
ANA,T.SELANNE,B.MIKKELSON,A.EBBETT
CAR,E.STAAL,J.PITKANEN,J.CORVO
NYR,C.POTTER,P.MARA,R.CALLAHAN
CAR,C.LAROSE,R.WHITNEY,E.STAAL
NYR,D.GIRARDI,S.GOMEZ,P.MARA
CAR,C.LAROSE,J.JOKINEN,R.WHITNEY
CAR,R.BRINDAMOUR,D.SEIDENBERG,
MTL,S.KOIVU,A.KOVALEV,
MTL,M.SCHNEIDER,A.MARKOV,A.KOVALEV
MTL,A.TANGUAY,J.GORGES,
MTL,A.MARKOV,S.KOIVU,A.KOVALEV
NYI,J.TAMBELLINI,,
MTL,M.KOMISAREK,,
OTT,D.ALFREDSSON,J.SPEZZA,C.CAMPOLI
BOS,M.LUCIC,M.RYDER,D.KREJCI
BOS,M.SAVARD,P.AXELSSON,
CHI,J.TOEWS,M.HAVLAT,P.KANE
CHI,S.PAHLSSON,A.LADD,D.BYFUGLIEN
CHI,C.FRASER,P.SHARP,N.HJALMARSSON
STL,J.WOYWITKA,B.WINCHESTER,D.HINOTE
PIT,M.COOKE,M.TALBOT,H.GILL
PIT,B.GUERIN,C.KUNITZ,M.FLEURY
N.J,B.GIONTA,D.ZUBRUS,C.WHITE
PIT,E.MALKIN,S.GONCHAR,
PIT,S.CROSBY,K.LETANG,S.GONCHAR
PIT,J.STAAL,R.FEDOTENKO,H.GILL
PIT,C.KUNITZ,P.DUPUIS,S.CROSBY
TOR,J.MAYERS,L.SCHENN,
PHI,A.ASHAM,C.GIROUX,D.CARCILLO
TOR,L.STEMPNIAK,J.FINGER,M.STAJAN
TOR,I.WHITE,L.STEMPNIAK,B.DEVEREAUX
PHI,C.GIROUX,M.CARLE,J.LUPUL
PHX,M.BOEDKER,M.LOMBARDI,D.WINNIK
PHX,S.DOAN,D.HALE,
PHX,Z.MICHALEK,P.PRUCHA,
BUF,T.VANEK,J.POMINVILLE,D.ROY
ATL,Z.BOGOSIAN,I.KOVALCHUK,B.LITTLE
ATL,V.KOZLOV,R.HAINSEY,C.ARMSTRONG
BUF,T.VANEK,D.ROY,J.SPACEK
ATL,I.KOVALCHUK,,
NYI,K.OKPOSO,F.NIELSEN,
NYI,F.NIELSEN,J.TAMBELLINI,K.OKPOSO
WSH,A.OVECHKIN,S.FEDOROV,M.GREEN
WSH,K.AUCOIN,E.FEHR,
NYI,R.PARK,,
WSH,M.GREEN,A.SEMIN,N.BACKSTROM
WSH,M.GREEN,,
WSH,N.BACKSTROM,,
DAL,M.RIBEIRO,J.LEHTINEN,S.OTT
L.A,J.JOHNSON,B.RICHARDSON,
DAL,B.MORRISON,M.MODANO,L.ERIKSSON
DAL,B.MORRISON,M.NISKANEN,S.OTT
L.A,A.KOPITAR,D.ARMSTRONG,S.ODONNELL
EDM,A.COGLIANO,A.KOTALIK,T.GILBERT
ANA,S.BROOKBANK,R.GETZLAF,R.WHITNEY
ANA,S.NIEDERMAYER,T.SELANNE,R.GETZLAF
ANA,C.PRONGER,S.NIEDERMAYER,B.RYAN
ANA,R.NIEDERMAYER,S.NIEDERMAYER,J.WISNIEWSKI
EDM,D.GREBESHKOV,T.GILBERT,
EDM,Z.STORTINI,T.GILBERT,S.GAGNER
